Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
tubo3_R3D.dv - C=1,120,02:31.4,00:00.8,No Label,0,1,120,178.3504028,272.9868774,0.494487177,4,0.123621794,-29.31771322,326.0838871,-0.242126465,0.431152344,17258.10133,13392.70272,4168,46325,12943576
tubo3_R3D.dv - C=1,121,02:31.4,00:00.8,No Label,0,1,121,178.0254059,272.9191589,0.331977126,4,0.082994282,-101.7702011,325.8495243,-0.324996948,-0.067718506,15421.18133,11552.32881,3965,40718,11565886
tubo3_R3D.dv - C=1,122,02:31.4,00:00.8,No Label,0,1,122,178.0825348,272.8092346,0.123883281,4,0.03097082,152.5387206,325.7886856,0.057128906,-0.109924316,15555.75467,11697.46328,4087,43829,11666816
tubo3_R3D.dv - C=1,123,02:31.4,00:00.8,No Label,0,1,123,178.1500702,272.9079895,0.119639279,4,0.02990982,34.36704221,325.9082973,0.0675354,0.098754883,17119.47067,13414.24204,4497,46676,12839603
tubo3_R3D.dv - C=1,124,02:31.4,00:00.8,No Label,0,1,124,177.7992401,273.0951233,0.397618911,4,0.099404728,-61.92446125,325.8734665,-0.350830078,0.187133789,15187.09333,11538.87578,4023,42249,11390320
tubo3_R3D.dv - C=1,125,02:31.4,00:00.8,No Label,0,1,125,177.8165131,272.9987793,0.097880131,4,0.024470033,169.8359038,325.8021575,0.017272949,-0.096343994,15199.268,11459.28358,4125,41435,11399451
tubo3_R3D.dv - C=1,126,02:31.4,00:00.9,No Label,0,1,126,178.1368866,273.0228271,0.321274806,4,0.080318702,85.70739137,325.9972615,0.320373535,0.024047852,15813.332,12143.52537,3997,43028,11859999
tubo3_R3D.dv - C=1,127,02:31.4,00:00.9,No Label,0,1,127,177.8591461,273.2268982,0.344651657,4,0.086162914,-53.69329538,326.0165851,-0.277740479,0.204071045,16677.064,13258.29991,3956,47285,12507798
tubo3_R3D.dv - C=1,128,02:31.4,00:00.9,No Label,0,1,128,177.3616638,273.1668396,0.501094475,4,0.125273619,-96.88380638,325.6950753,-0.4974823,-0.060058594,15453.536,11406.97355,4316,40432,11590152
tubo3_R3D.dv - C=1,129,02:31.5,00:00.9,No Label,0,1,129,177.1607513,273.2605591,0.221696108,4,0.055424027,-64.99245266,325.664344,-0.200912476,0.093719482,15288.47867,11064.35592,4384,39807,11466359
tubo3_R3D.dv - C=1,130,02:31.5,00:00.9,No Label,0,1,130,177.6159515,273.1925964,0.460245738,4,0.115061434,98.49177509,325.8552148,0.455200195,-0.067962646,14930.912,11315.23764,3959,41034,11198184
tubo3_R3D.dv - C=1,131,02:31.5,00:00.9,No Label,0,1,131,177.6799622,273.3042908,0.128736103,4,0.032184026,29.81650511,325.9837485,0.06401062,0.111694336,16532.444,13259.71647,4312,46676,12399333
tubo3_R3D.dv - C=1,132,02:31.5,00:00.9,No Label,0,1,132,177.1421967,273.321106,0.538028333,4,0.134507083,-88.20909805,325.705058,-0.537765503,0.016815186,15134.24667,11225.52344,4137,40108,11350685
tubo3_R3D.dv - C=1,133,02:31.5,00:00.9,No Label,0,1,133,176.7639923,273.3019714,0.378688074,4,0.094672018,-92.89637874,325.4834505,-0.378204346,-0.019134521,14526.30667,10474.37673,4215,37239,10894730
tubo3_R3D.dv - C=1,134,02:31.5,00:00.9,No Label,0,1,134,177.0467529,273.2589722,0.286011373,4,0.071502843,98.64677828,325.6010114,0.28276062,-0.042999268,14726.23333,10736.68833,4172,38817,11044675
tubo3_R3D.dv - C=1,135,02:31.5,00:00.9,No Label,0,1,135,177.1150208,273.3665771,0.127433619,4,0.031858405,32.39229265,325.7284392,0.068267822,0.10760498,16781.39067,12997.54697,4273,44958,12586043
tubo3_R3D.dv - C=1,136,02:31.5,00:00.9,No Label,0,1,136,176.7302856,273.3954163,0.38581446,4,0.096453615,-85.71329173,325.5436184,-0.384735107,0.028839111,15083.79467,11398.31439,4074,41292,11312846
tubo3_R3D.dv - C=1,137,02:31.5,00:00.9,No Label,0,1,137,176.6490021,273.495636,0.129038801,4,0.0322597,-39.04393772,325.5836802,-0.081283569,0.100219727,14208.084,10473.18687,4054,38553,10656063
tubo3_R3D.dv - C=1,138,02:31.5,00:00.9,No Label,0,1,138,176.7398376,273.4989929,0.09089758,4,0.022724395,87.88360561,325.6357925,0.090835571,0.003356934,14276.34267,10521.86476,4132,38017,10707257
tubo3_R3D.dv - C=1,139,02:31.5,00:00.9,No Label,0,1,139,176.8637695,273.4494629,0.133462863,4,0.033365716,111.784474,325.6614833,0.123931885,-0.049530029,14964.76933,11410.13274,4224,42054,11223577
tubo3_R3D.dv - C=1,140,02:31.5,00:00.9,No Label,0,1,140,176.7705688,273.5111694,0.111776853,4,0.027944213,-56.4922015,325.6626995,-0.093200684,0.061706543,15891.53467,12517.99948,3854,46548,11918651
tubo3_R3D.dv - C=1,141,02:31.5,00:01.0,No Label,0,1,141,176.4717712,273.6663513,0.336691888,4,0.084172972,-62.55474091,325.6310149,-0.298797607,0.155181885,14764.85333,10840.99104,4316,40567,11073640
tubo3_R3D.dv - C=1,142,02:31.5,00:01.0,No Label,0,1,142,176.1074829,273.4902344,0.404627193,4,0.101156798,-115.8017658,325.2856496,-0.36428833,-0.176116943,14602.19733,10674.80596,4362,39659,10951648
tubo3_R3D.dv - C=1,143,02:31.5,00:01.0,No Label,0,1,143,176.127533,273.34021,0.151358281,4,0.03783957,172.3879442,325.1703834,0.020050049,-0.150024414,14789.77333,10938.36861,4100,39176,11092330
tubo3_R3D.dv - C=1,144,02:31.6,00:01.0,No Label,0,1,144,175.8989258,273.4093323,0.238828675,4,0.059707169,-73.1766962,325.1047448,-0.228607178,0.069122314,16493.04667,13029.93585,4087,48084,12369785
tubo3_R3D.dv - C=1,145,02:31.6,00:01.0,No Label,0,1,145,175.5595703,273.4858704,0.347879595,4,0.086969899,-77.29025986,324.9856674,-0.339355469,0.076538086,14345.708,10825.86286,4130,39971,10759281
tubo3_R3D.dv - C=1,146,02:31.6,00:01.0,No Label,0,1,146,175.4819489,273.6374512,0.170299246,4,0.042574811,-27.11608843,325.0713292,-0.07762146,0.151580811,14486.49733,10224.20765,4246,38273,10864873
tubo3_R3D.dv - C=1,147,02:31.6,00:01.0,No Label,0,1,147,175.3561859,273.6005554,0.131063395,4,0.032765849,-106.3504803,324.9723925,-0.125762939,-0.036895752,14626.35467,10246.40796,3899,37715,10969766
tubo3_R3D.dv - C=1,148,02:31.6,00:01.0,No Label,0,1,148,175.4172821,273.5565796,0.075276944,4,0.018819236,125.7456993,324.9683448,0.061096191,-0.04397583,16525.536,12383.812,4638,43543,12394152
tubo3_R3D.dv - C=1,149,02:31.6,00:01.0,No Label,0,1,149,175.166153,273.703186,0.290790818,4,0.072697705,-59.72413611,324.9563281,-0.25112915,0.146606445,14799.94,10778.25082,4082,40779,11099955
tubo3_R3D.dv - C=1,150,02:31.6,00:01.0,No Label,0,1,150,174.869873,273.7361145,0.298104122,4,0.07452603,-83.65825958,324.8244647,-0.296279907,0.032928467,14095.77867,9936.502523,3733,37099,10571834
tubo3_R3D.dv - C=1,151,02:31.6,00:01.0,No Label,0,1,151,175.0397034,273.7268677,0.170081869,4,0.042520467,93.11660989,324.9081345,0.169830322,-0.009246826,15109.58533,11011.56076,4283,40560,11332189
tubo3_R3D.dv - C=1,152,02:31.6,00:01.0,No Label,0,1,152,174.8358917,273.9047852,0.270543558,4,0.067635889,-48.88069102,324.9483349,-0.203811646,0.17791748,14983.232,11034.48945,4320,39291,11237424
tubo3_R3D.dv - C=1,153,02:31.6,00:01.0,No Label,0,1,153,174.2601624,274.0609436,0.596531448,4,0.149132862,-74.82451067,324.770696,-0.57572937,0.156158447,14094.388,9656.596191,4156,36636,10570791
tubo3_R3D.dv - C=1,154,02:31.6,00:01.0,No Label,0,1,154,173.7827454,274.0948181,0.478617245,4,0.119654311,-85.94152558,324.5433899,-0.477416992,0.033874512,14037.33333,9564.54294,4210,35362,10528000
tubo3_R3D.dv - C=1,155,02:31.6,00:01.1,No Label,0,1,155,174.0278015,274.2536316,0.292017531,4,0.073004383,57.05399674,324.8087593,0.245056152,0.158813477,15814.82933,11655.72665,4533,42056,11861122
tubo3_R3D.dv - C=1,156,02:31.6,00:01.1,No Label,0,1,156,173.7661743,274.3623047,0.283299545,4,0.070824886,-67.44333647,324.7604618,-0.261627197,0.108673096,14051.58267,9915.031754,4241,36759,10538687
tubo3_R3D.dv - C=1,157,02:31.6,00:01.1,No Label,0,1,157,173.5189209,274.5030518,0.284506574,4,0.071126643,-60.34969444,324.747196,-0.247253418,0.14074707,13481.18267,9160.011233,4315,34318,10110887
tubo3_R3D.dv - C=1,158,02:31.7,00:01.1,No Label,0,1,158,174.0219879,274.3812561,0.517600816,4,0.129400204,103.6098713,324.913413,0.503067017,-0.121795654,14590.83067,10455.74014,4192,38865,10943123
tubo3_R3D.dv - C=1,159,02:31.7,00:01.1,No Label,0,1,159,173.5432281,274.4759827,0.488041018,4,0.122010254,-78.80817683,324.7373048,-0.478759766,0.094726563,14638.92,10750.1667,4388,38435,10979190
tubo3_R3D.dv - C=1,160,02:31.7,00:01.1,No Label,0,1,160,173.2627563,274.50354,0.281822356,4,0.070455589,-84.38856403,324.6108073,-0.280471802,0.027557373,13730.628,9206.726102,4206,34869,10297971
tubo3_R3D.dv - C=1,161,02:31.7,00:01.1,No Label,0,1,161,172.7381439,274.6536255,0.545659088,4,0.136414772,-74.03485931,324.4581334,-0.524612427,0.150085449,14041.03733,9525.855459,4068,35484,10530778
tubo3_R3D.dv - C=1,162,02:31.7,00:01.1,No Label,0,1,162,172.6033478,274.5964355,0.146426396,4,0.036606599,-112.9901447,324.3379689,-0.134796143,-0.057189941,14935.00267,10676.33068,4445,38462,11201252
tubo3_R3D.dv - C=1,163,02:31.7,00:01.1,No Label,0,1,163,172.4588013,274.6030579,0.144698128,4,0.036174532,-87.37693516,324.2666766,-0.144546509,0.006622314,14244.73467,9596.44955,4210,37880,10683551
tubo3_R3D.dv - C=1,164,02:31.7,00:01.1,No Label,0,1,164,171.8652954,274.6841736,0.599023343,4,0.149755836,-82.21755023,324.0201768,-0.593505859,0.081115723,14553.93733,9877.745037,4315,36538,10915453
tubo3_R3D.dv - C=1,165,02:31.7,00:01.1,No Label,0,1,165,171.8098297,274.8047791,0.132748344,4,0.033187086,-24.6974252,324.0930178,-0.055465698,0.120605469,15008,10489.44977,4126,37796,11256000
tubo3_R3D.dv - C=1,166,02:31.7,00:01.1,No Label,0,1,166,171.512619,274.8788757,0.306307875,4,0.076576969,-76.00120198,323.9984179,-0.297210693,0.07409668,13847.85333,9378.375573,4271,35118,10385890
tubo3_R3D.dv - C=1,167,02:31.7,00:01.1,No Label,0,1,167,171.4520721,275.0574646,0.188573348,4,0.047143337,-18.72818511,324.1179135,-0.060546875,0.178588867,15630.46,10726.37248,4216,38445,11722845
tubo3_R3D.dv - C=1,168,02:31.7,00:01.1,No Label,0,1,168,170.6222839,275.1387329,0.833758363,4,0.208439591,-84.40644095,323.748801,-0.829788208,0.081268311,14205.24933,9506.983537,4369,37740,10653937
tubo3_R3D.dv - C=1,169,02:31.7,00:01.2,No Label,0,1,169,170.6557465,275.1092224,0.044616253,4,0.011154063,131.4090834,323.7413598,0.033462524,-0.029510498,15202.84933,10464.73967,4412,37559,11402137
tubo3_R3D.dv - C=1,170,02:31.7,00:01.2,No Label,0,1,170,170.4858398,275.1943359,0.190033077,4,0.047508269,-63.39179599,323.7241791,-0.169906616,0.085113525,14751.53333,9676.165055,4005,35888,11063650
tubo3_R3D.dv - C=1,1,02:30.6,00:00.0,No Label,0,2,1,99.23005676,300.5314941,0,0,0,0,316.4897836,0,0,21818.912,15281.55897,4504,50946,10909456
tubo3_R3D.dv - C=1,2,02:30.6,00:00.0,No Label,0,2,2,99.07517242,300.0671692,0.489476065,4,0.122369016,-161.553044,316.0003098,-0.154884338,-0.464324951,22599.844,15051.40618,5013,52482,11299922
tubo3_R3D.dv - C=1,3,02:30.6,00:00.0,No Label,0,2,3,99.64299774,299.5654602,0.757718613,4,0.189429653,131.4627094,315.7026955,0.567825317,-0.501708984,23554.344,15414.03571,5001,51416,11777172
tubo3_R3D.dv - C=1,4,02:30.6,00:00.1,No Label,0,2,4,100.8464127,299.1367798,1.27748752,4,0.31937188,109.6070068,315.6783362,1.203414917,-0.42868042,23653.674,15477.85658,4862,52266,11826837
tubo3_R3D.dv - C=1,5,02:30.6,00:00.1,No Label,0,2,5,101.7991943,298.6300049,1.079172705,4,0.269793176,118.0081579,315.5042881,0.952781677,-0.506774902,23782.972,15013.78225,5067,50914,11891486
tubo3_R3D.dv - C=1,6,02:30.6,00:00.1,No Label,0,2,6,103.0068893,298.1870728,1.286357688,4,0.321589422,110.1410227,315.4773361,1.207695007,-0.442932129,24568.852,15214.96664,4607,52339,12284426
tubo3_R3D.dv - C=1,7,02:30.7,00:00.1,No Label,0,2,7,104.3529816,297.6325684,1.455829454,4,0.363957364,112.388641,315.3960851,1.346092224,-0.554504395,25374.38,15214.0893,4664,52120,12687190
tubo3_R3D.dv - C=1,8,02:30.7,00:00.1,No Label,0,2,8,105.4626694,297.2770691,1.165241071,4,0.291310268,107.7634563,315.4299137,1.109687805,-0.355499268,25094.262,15061.09207,4384,51259,12547131
tubo3_R3D.dv - C=1,9,02:30.7,00:00.1,No Label,0,2,9,106.6335144,296.6022034,1.351414752,4,0.337853688,119.9589061,315.1881556,1.170845032,-0.674865723,24047.866,14892.93666,4717,50965,12023933
tubo3_R3D.dv - C=1,10,02:30.7,00:00.1,No Label,0,2,10,108.1400986,296.187561,1.562601715,4,0.390650429,105.3880669,315.3115162,1.506584167,-0.414642334,23729.898,14614.05672,4662,50307,11864949
tubo3_R3D.dv - C=1,11,02:30.7,00:00.1,No Label,0,2,11,109.327652,295.5304565,1.357228575,4,0.339307144,118.9570081,315.1044053,1.187553406,-0.657104492,25032.438,14962.82813,5041,51446,12516219
tubo3_R3D.dv - C=1,12,02:30.7,00:00.1,No Label,0,2,12,110.5813751,294.9089355,1.399324863,4,0.349831216,116.3695633,314.9595542,1.253723145,-0.621520996,23707.476,15119.7072,4468,52046,11853738
tubo3_R3D.dv - C=1,13,02:30.7,00:00.1,No Label,0,2,13,112.3188248,294.2121887,1.871947492,4,0.467986873,111.8517184,314.9227372,1.737449646,-0.696746826,24809.298,15139.98352,4715,51902,12404649
tubo3_R3D.dv - C=1,14,02:30.7,00:00.1,No Label,0,2,14,113.6602631,293.4544678,1.540648477,4,0.385162119,119.4603426,314.6969654,1.341438293,-0.757720947,24291.914,15215.59671,4636,51662,12145957
tubo3_R3D.dv - C=1,15,02:30.7,00:00.1,No Label,0,2,15,115.2186127,292.951355,1.637551827,4,0.409387957,107.8927524,314.7948937,1.558349609,-0.503112793,25197.262,14412.41229,4175,53125,12598631
tubo3_R3D.dv - C=1,16,02:30.7,00:00.1,No Label,0,2,16,116.7300873,291.6376953,2.002562663,4,0.500640666,130.9948168,314.1312761,1.511474609,-1.313659668,23715.71,14814.31319,5103,49881,11857855
tubo3_R3D.dv - C=1,17,02:30.7,00:00.1,No Label,0,2,17,118.6650162,290.9049683,2.069018791,4,0.517254698,110.74098,314.1768397,1.934928894,-0.732727051,22977.348,15102.72274,4840,49946,11488674
tubo3_R3D.dv - C=1,18,02:30.7,00:00.1,No Label,0,2,18,120.2583694,290.2296753,1.730547671,4,0.432636918,112.9682362,314.1581446,1.593353271,-0.675292969,23367.17,15283.37807,5092,51361,11683585
tubo3_R3D.dv - C=1,19,02:30.7,00:00.2,No Label,0,2,19,121.1761246,289.8866577,0.979762998,4,0.244940749,110.4936844,314.1940921,0.917755127,-0.343017578,23425.372,15178.01638,5022,50430,11712686
tubo3_R3D.dv - C=1,20,02:30.7,00:00.2,No Label,0,2,20,122.1685028,289.3050842,1.15023575,4,0.287558938,120.3721166,314.0423138,0.992378235,-0.581573486,22900.562,15017.03915,4629,49585,11450281
tubo3_R3D.dv - C=1,21,02:30.7,00:00.2,No Label,0,2,21,123.1495667,289.0456848,1.014777966,4,0.253694491,104.8105239,314.1866065,0.981063843,-0.259399414,23064.346,14997.69748,4575,50415,11532173
tubo3_R3D.dv - C=1,22,02:30.7,00:00.2,No Label,0,2,22,124.1445007,288.6426086,1.07348229,4,0.268370573,112.0543678,314.2075947,0.994934082,-0.403076172,23578.734,15259.69526,4716,51553,11789367
tubo3_R3D.dv - C=1,23,02:30.8,00:00.2,No Label,0,2,23,125.0382385,288.1588745,1.01625093,4,0.254062732,118.4244959,314.1179684,0.893737793,-0.483734131,22361.46,14943.42771,4343,48183,11180730
tubo3_R3D.dv - C=1,24,02:30.8,00:00.2,No Label,0,2,24,125.9824295,287.4694519,1.169102278,4,0.29227557,126.1360104,313.863439,0.944190979,-0.689422607,22445.032,15106.77452,4804,49973,11222516
tubo3_R3D.dv - C=1,25,02:30.8,00:00.2,No Label,0,2,25,127.1236877,287.0071716,1.23132994,4,0.307832485,112.0510907,313.9005393,1.14125824,-0.462280273,22743.574,14912.56667,4626,49329,11371787
tubo3_R3D.dv - C=1,26,02:30.8,00:00.2,No Label,0,2,26,128.2032776,286.3051147,1.287788065,4,0.321947016,123.0360387,313.6984206,1.079589844,-0.702056885,22989.312,14772.4996,5103,51576,11494656
tubo3_R3D.dv - C=1,27,02:30.8,00:00.2,No Label,0,2,27,129.6233063,285.4672852,1.648769205,4,0.412192301,120.5410857,313.5183765,1.420028687,-0.83782959,22147.908,14724.54609,4682,48769,11073954
tubo3_R3D.dv - C=1,28,02:30.8,00:00.2,No Label,0,2,28,131.4972382,284.2672729,2.225230326,4,0.556307582,122.6344365,313.2082472,1.873931885,-1.200012207,23130.066,14630.78015,4366,48449,11565033
tubo3_R3D.dv - C=1,29,02:30.8,00:00.2,No Label,0,2,29,132.7754211,283.2009583,1.664565641,4,0.41614141,129.8364129,312.7812258,1.278182983,-1.066314697,22448.366,14635.70183,5115,49122,11224183
tubo3_R3D.dv - C=1,30,02:30.8,00:00.2,No Label,0,2,30,134.6275482,282.1582947,2.125446314,4,0.531361578,119.3776395,312.6305807,1.852127075,-1.042663574,22342.108,15148.61104,4524,49218,11171054
tubo3_R3D.dv - C=1,31,02:30.8,00:00.2,No Label,0,2,31,136.3633881,281.5206604,1.849247802,4,0.462311951,110.1701306,312.8080175,1.735839844,-0.637634277,23373.206,15142.07692,5110,50016,11686603
tubo3_R3D.dv - C=1,32,02:30.8,00:00.2,No Label,0,2,32,137.2307434,281.1242981,0.953629055,4,0.238407264,114.5594543,312.8308615,0.867355347,-0.396362305,23137.46,15314.90656,4731,50607,11568730
tubo3_R3D.dv - C=1,33,02:30.8,00:00.2,No Label,0,2,33,138.0995026,280.9817505,0.880376221,4,0.220094055,99.31824944,313.0849992,0.868759155,-0.142547607,22901.508,14953.00256,4720,48876,11450754
tubo3_R3D.dv - C=1,34,02:30.8,00:00.2,No Label,0,2,34,138.9871826,280.559845,0.982842889,4,0.245710722,115.4213745,313.0994467,0.887680054,-0.421905518,23206.988,15074.21439,4533,49982,11603494
tubo3_R3D.dv - C=1,35,02:30.8,00:00.3,No Label,0,2,35,139.8907928,280.278595,0.946368326,4,0.236592082,107.2889203,313.2499397,0.903610229,-0.28125,22435.6,14872.59521,4898,49788,11217800
tubo3_R3D.dv - C=1,36,02:30.8,00:00.3,No Label,0,2,36,140.9456177,279.7388611,1.184891594,4,0.296222898,117.098065,313.2403192,1.054824829,-0.539733887,22862.546,14849.09717,4755,49008,11431273
tubo3_R3D.dv - C=1,37,02:30.8,00:00.3,No Label,0,2,37,141.5363464,279.6078796,0.605075703,4,0.151268926,102.5019385,313.3896994,0.59072876,-0.130981445,21243.074,13544.22855,4713,47482,10621537
tubo3_R3D.dv - C=1,38,02:30.9,00:00.3,No Label,0,2,38,142.7091827,279.0098267,1.316515234,4,0.329128808,117.018054,313.3885675,1.172836304,-0.598052979,23900.296,15193.86027,5213,52183,11950148
tubo3_R3D.dv - C=1,39,02:30.9,00:00.3,No Label,0,2,39,143.6876831,278.443634,1.130503011,4,0.282625753,120.0551932,313.3321043,0.978500366,-0.566192627,22638.534,14363.76526,4887,50509,11319267
tubo3_R3D.dv - C=1,40,02:30.9,00:00.3,No Label,0,2,40,144.7932281,278.0791321,1.164083982,4,0.291020996,108.2476547,313.5172764,1.105545044,-0.364501953,22994.4,14262.53579,4957,50120,11497200
tubo3_R3D.dv - C=1,41,02:30.9,00:00.3,No Label,0,2,41,145.6963043,277.8039551,0.944070418,4,0.236017605,106.9466318,313.6916488,0.903076172,-0.275177002,22296.756,13756.5741,5492,48270,11148378
tubo3_R3D.dv - C=1,42,02:30.9,00:00.3,No Label,0,2,42,146.6087341,277.4533997,0.97745448,4,0.24436362,111.0168629,313.8064848,0.91242981,-0.35055542,21651.82,13715.469,4764,47660,10825910
tubo3_R3D.dv - C=1,43,02:30.9,00:00.3,No Label,0,2,43,147.5519562,277.1645813,0.986450137,4,0.246612534,107.0248879,313.993288,0.943222046,-0.288818359,21700.776,13717.45599,4740,46696,10850388
tubo3_R3D.dv - C=1,44,02:30.9,00:00.3,No Label,0,2,44,148.5799713,277.0175781,1.038472462,4,0.259618116,98.13804315,314.3481294,1.028015137,-0.147003174,21407.27,13306.94361,4801,46170,10703635
tubo3_R3D.dv - C=1,45,02:30.9,00:00.3,No Label,0,2,45,149.7643127,276.7525024,1.213643169,4,0.303410792,102.6159361,314.6764958,1.184341431,-0.265075684,22708.676,13483.63369,5043,49032,11354338
tubo3_R3D.dv - C=1,46,02:30.9,00:00.3,No Label,0,2,46,150.8891907,276.5013123,1.152582694,4,0.288145673,102.5879669,314.9928944,1.12487793,-0.251190186,22856.328,13287.12324,5013,46268,11428164
tubo3_R3D.dv - C=1,47,02:30.9,00:00.3,No Label,0,2,47,152.0070343,276.2759094,1.140342411,4,0.285085603,101.4003821,315.3323907,1.117843628,-0.225402832,22413.324,13183.51411,4715,46575,11206662
tubo3_R3D.dv - C=1,48,02:30.9,00:00.3,No Label,0,2,48,153.2618408,276.1122437,1.265435057,4,0.316358764,97.43128177,315.7960781,1.254806519,-0.163665771,22805.52,13458.0561,5257,46509,11402760
tubo3_R3D.dv - C=1,49,02:30.9,00:00.3,No Label,0,2,49,153.9034576,275.9771729,0.655680003,4,0.163920001,101.8881947,315.9899907,0.641616821,-0.135070801,21870.674,12940.37507,4761,45510,10935337
tubo3_R3D.dv - C=1,50,02:30.9,00:00.4,No Label,0,2,50,154.8352814,275.9074402,0.934429296,4,0.233607324,94.27980974,316.3840702,0.93182373,-0.069732666,21736.644,13162.48222,5002,44475,10868322
tubo3_R3D.dv - C=1,51,02:30.9,00:00.4,No Label,0,2,51,155.6885529,275.7542419,0.866915179,4,0.216728795,100.1786497,316.6691135,0.853271484,-0.153198242,21160.984,13187.90712,5266,46425,10580492
tubo3_R3D.dv - C=1,52,02:30.9,00:00.4,No Label,0,2,52,156.3394623,275.8971558,0.666413864,4,0.166603466,77.61668335,317.1139669,0.650909424,0.142913818,21495.248,12839.00105,4692,46258,10747624
tubo3_R3D.dv - C=1,53,02:30.9,00:00.4,No Label,0,2,53,156.6854401,275.6581116,0.420526754,4,0.105131689,124.6416126,317.0768386,0.345977783,-0.239044189,22068.246,13581.67348,4816,49702,11034123
tubo3_R3D.dv - C=1,54,02:31.0,00:00.4,No Label,0,2,54,157.5655212,275.7457581,0.884434726,4,0.221108681,84.31278928,317.5887538,0.880081177,0.087646484,20771.102,12924.22345,4888,46443,10385551
tubo3_R3D.dv - C=1,55,02:31.0,00:00.4,No Label,0,2,55,158.4701691,275.7207336,0.904993874,4,0.226248469,91.58459205,318.0168509,0.904647827,-0.025024414,21233.75,12510.61301,5132,44621,10616875
tubo3_R3D.dv - C=1,56,02:31.0,00:00.4,No Label,0,2,56,158.8211823,275.6180725,0.365717874,4,0.091429468,106.3027505,318.1029548,0.351013184,-0.102661133,22091.332,13421.067,5289,45918,11045666
tubo3_R3D.dv - C=1,57,02:31.0,00:00.4,No Label,0,2,57,159.6520996,275.6597595,0.831962417,4,0.207990604,87.12796017,318.5546985,0.830917358,0.041687012,20931.942,12975.23585,5397,46930,10465971
tubo3_R3D.dv - C=1,58,02:31.0,00:00.4,No Label,0,2,58,160.5905914,275.5832825,0.941602696,4,0.235400674,94.65877964,318.9600032,0.938491821,-0.076477051,20862.51,13141.52886,5120,45912,10431255
tubo3_R3D.dv - C=1,59,02:31.0,00:00.4,No Label,0,2,59,161.4208374,275.6194763,0.831034517,4,0.207758629,87.50389495,319.4100538,0.830245972,0.036193848,21259.94,12971.17781,4815,44468,10629970
tubo3_R3D.dv - C=1,60,02:31.0,00:00.4,No Label,0,2,60,161.5114441,275.6617432,0.09998029,4,0.024995073,64.99161368,319.4923211,0.090606689,0.042266846,20232.502,12622.71166,4639,45161,10116251
tubo3_R3D.dv - C=1,61,02:31.0,00:00.4,No Label,0,2,61,162.3536682,275.4068909,0.879938158,4,0.21998454,106.8356109,319.6993418,0.842224121,-0.254852295,21126.008,13079.05317,5162,45248,10563004
tubo3_R3D.dv - C=1,62,02:31.0,00:00.4,No Label,0,2,62,162.5083923,275.3806458,0.156934253,4,0.039233563,99.62725949,319.7553403,0.154724121,-0.026245117,20333.104,12937.69214,4480,46342,10166552
tubo3_R3D.dv - C=1,63,02:31.0,00:00.4,No Label,0,2,63,163.4187012,275.3745117,0.910329504,4,0.227582376,90.38615289,320.2136687,0.910308838,-0.006134033,21203.744,12894.29624,5052,44709,10601872
tubo3_R3D.dv - C=1,64,02:31.0,00:00.4,No Label,0,2,64,163.6848602,274.9821777,0.474095559,4,0.11852389,145.8471863,320.0123928,0.266159058,-0.392333984,19744.114,12048.69812,4666,42348,9872057
tubo3_R3D.dv - C=1,65,02:31.0,00:00.4,No Label,0,2,65,164.7501678,274.8783569,1.070354651,4,0.267588663,95.56633019,320.4695444,1.065307617,-0.103820801,20444.224,12823.22989,4791,46765,10222112
tubo3_R3D.dv - C=1,66,02:31.0,00:00.5,No Label,0,2,66,165.5019531,274.637146,0.789533926,4,0.197383482,107.788973,320.6500561,0.751785278,-0.241210938,18865.184,11827.62298,4653,42806,9432592
tubo3_R3D.dv - C=1,67,02:31.0,00:00.5,No Label,0,2,67,166.4695435,274.6151428,0.967840478,4,0.241960119,91.30276868,321.1317262,0.967590332,-0.022003174,20254.984,12480.04898,5189,44976,10127492
tubo3_R3D.dv - C=1,68,02:31.0,00:00.5,No Label,0,2,68,166.6027527,274.2709656,0.369056466,4,0.092264117,158.8418674,320.9065904,0.133209229,-0.344177246,19228.16,12153.17983,4655,42959,9614080
tubo3_R3D.dv - C=1,69,02:31.1,00:00.5,No Label,0,2,69,167.5553284,274.2880859,0.952729521,4,0.23818238,88.97042589,321.4167733,0.952575684,0.017120361,18605.73,11824.41171,4528,42295,9302865
tubo3_R3D.dv - C=1,70,02:31.1,00:00.5,No Label,0,2,70,168.4768982,274.0794983,0.944880811,4,0.236220203,102.7534985,321.7204324,0.921569824,-0.208587646,19698.478,12138.03537,4650,44325,9849239
tubo3_R3D.dv - C=1,71,02:31.1,00:00.5,No Label,0,2,71,168.7390594,273.6562805,0.497837129,4,0.124459282,148.224078,321.4974806,0.262161255,-0.423217773,19564.826,12005.10773,5063,43797,9782413
tubo3_R3D.dv - C=1,72,02:31.1,00:00.5,No Label,0,2,72,169.8591461,273.3365784,1.164819133,4,0.291204783,105.930227,321.815187,1.12008667,-0.319702148,19394.876,11833.58079,4824,43717,9697438
