Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
Arab_Col-0_Ca_DV_020813_5_ok-C1,25,49:47.0,00:00.2,No Label,0,1,25,157.4434814,347.5701294,0.701312136,4,0.175328034,116.1776825,381.5670907,0.629379272,-0.309387207,18078.46933,14163.70487,3864,44843,13558852
Arab_Col-0_Ca_DV_020813_5_ok-C1,26,49:47.0,00:00.2,No Label,0,1,26,158.0106659,347.168396,0.695045266,4,0.173761316,125.3098224,381.435795,0.567184448,-0.401733398,17485.028,14102.20533,3808,45355,13113771
Arab_Col-0_Ca_DV_020813_5_ok-C1,27,49:47.1,00:00.2,No Label,0,1,27,158.9347839,346.4379272,1.177955326,4,0.294488832,128.3247022,381.155484,0.924118042,-0.73046875,17322.64,14364.70587,3446,45788,12991980
Arab_Col-0_Ca_DV_020813_5_ok-C1,28,49:47.1,00:00.2,No Label,0,1,28,159.6231689,346.0619202,0.784382079,4,0.19609552,118.6441845,381.1015726,0.68838501,-0.37600708,17020.588,14140.94659,3865,46570,12765441
Arab_Col-0_Ca_DV_020813_5_ok-C1,29,49:47.1,00:00.3,No Label,0,1,29,160.2215424,345.4239807,0.874652781,4,0.218663195,136.8331416,380.7737768,0.598373413,-0.637939453,17151.28,14247.94185,3592,45426,12863460
Arab_Col-0_Ca_DV_020813_5_ok-C1,30,49:47.1,00:00.3,No Label,0,1,30,160.5624847,345.1493835,0.43777313,4,0.109443282,128.8482991,380.6683707,0.340942383,-0.274597168,16663.28533,13711.67382,3806,43800,12497464
Arab_Col-0_Ca_DV_020813_5_ok-C1,31,49:47.1,00:00.3,No Label,0,1,31,161.4000244,344.4178162,1.112053748,4,0.278013437,131.136411,380.3598296,0.837539673,-0.731567383,17077.284,14107.541,3803,45440,12807963
Arab_Col-0_Ca_DV_020813_5_ok-C1,32,49:47.1,00:00.3,No Label,0,1,32,161.9085541,343.9737244,0.675144386,4,0.168786097,131.1303657,380.174043,0.508529663,-0.444091797,17362.61467,14491.96139,3994,46950,13021961
Arab_Col-0_Ca_DV_020813_5_ok-C1,33,49:47.1,00:00.3,No Label,0,1,33,162.6411591,343.3820496,0.941694819,4,0.235423705,128.9255413,379.9518109,0.73260498,-0.591674805,16770.344,14110.7567,3642,46093,12577758
Arab_Col-0_Ca_DV_020813_5_ok-C1,34,49:47.1,00:00.3,No Label,0,1,34,163.3785553,342.7715454,0.95732363,4,0.239330908,129.6221031,379.716848,0.73739624,-0.61050415,17725.55333,14524.28284,3611,47107,13294165
Arab_Col-0_Ca_DV_020813_5_ok-C1,35,49:47.1,00:00.3,No Label,0,1,35,163.9352264,342.1795044,0.81264711,4,0.203161777,136.7637465,379.4226821,0.556671143,-0.592041016,17174.21333,14206.45848,3533,45884,12880660
Arab_Col-0_Ca_DV_020813_5_ok-C1,36,49:47.1,00:00.3,No Label,0,1,36,164.7028046,341.4570007,1.054128891,4,0.263532223,133.2674632,379.1040717,0.767578125,-0.722503662,16608.26667,13934.40263,3836,44670,12456200
Arab_Col-0_Ca_DV_020813_5_ok-C1,37,49:47.1,00:00.3,No Label,0,1,37,165.5602875,340.8247986,1.065343371,4,0.266335843,126.4005926,378.9086329,0.85748291,-0.632202148,16738.33867,13996.68628,3668,44955,12553754
Arab_Col-0_Ca_DV_020813_5_ok-C1,38,49:47.1,00:00.3,No Label,0,1,38,166.2819672,340.2485352,0.923526453,4,0.230881613,128.6075804,378.7066916,0.721679688,-0.576263428,17071.61733,14178.42116,3814,45213,12803713
Arab_Col-0_Ca_DV_020813_5_ok-C1,39,49:47.1,00:00.3,No Label,0,1,39,166.739975,339.7451172,0.680588574,4,0.170147144,137.7043065,378.4560264,0.458007813,-0.503417969,16999.46533,14078.72251,3590,45461,12749599
Arab_Col-0_Ca_DV_020813_5_ok-C1,40,49:47.2,00:00.3,No Label,0,1,40,167.6125641,339.1359863,1.064167356,4,0.266041839,124.9179569,378.2951082,0.872589111,-0.609130859,16360.468,13845.43818,3625,44367,12270351
Arab_Col-0_Ca_DV_020813_5_ok-C1,41,49:47.2,00:00.3,No Label,0,1,41,168.0789795,338.721344,0.624076594,4,0.156019149,131.6371407,378.1305227,0.466415405,-0.414642334,17026.992,13919.33074,3318,45793,12770244
Arab_Col-0_Ca_DV_020813_5_ok-C1,42,49:47.2,00:00.3,No Label,0,1,42,168.5891418,338.178772,0.744748297,4,0.186187074,136.7634766,377.8719103,0.510162354,-0.542572021,16519.45467,13750.13839,3741,45535,12389591
Arab_Col-0_Ca_DV_020813_5_ok-C1,43,49:47.2,00:00.4,No Label,0,1,43,169.3453827,337.7066956,0.891491087,4,0.222872772,121.9741968,377.7878649,0.756240845,-0.472076416,17509.31467,14206.55141,3774,46860,13131986
Arab_Col-0_Ca_DV_020813_5_ok-C1,44,49:47.2,00:00.4,No Label,0,1,44,169.4885254,337.3054199,0.426042213,4,0.106510553,160.3678451,377.4934523,0.1431427,-0.401275635,16833.02133,13423.3163,3798,43377,12624766
Arab_Col-0_Ca_DV_020813_5_ok-C1,45,49:47.2,00:00.4,No Label,0,1,45,169.9295197,337.0057678,0.533167254,4,0.133291813,124.1959016,377.4240708,0.440994263,-0.2996521,17226.38,13977.01143,3811,44105,12919785
Arab_Col-0_Ca_DV_020813_5_ok-C1,46,49:47.2,00:00.4,No Label,0,1,46,170.5552826,336.6851501,0.70311802,4,0.175779505,117.1290142,377.4201833,0.625762939,-0.320617676,16935.89867,13913.26096,3715,44573,12701924
Arab_Col-0_Ca_DV_020813_5_ok-C1,47,49:47.2,00:00.4,No Label,0,1,47,171.1983337,336.5951843,0.649313966,4,0.162328492,97.96433272,377.6310204,0.643051147,-0.08996582,17117.292,13496.55023,3934,43936,12837969
Arab_Col-0_Ca_DV_020813_5_ok-C1,48,49:47.2,00:00.4,No Label,0,1,48,171.5149078,336.1000366,0.58769925,4,0.146924813,147.4071937,377.3335371,0.316574097,-0.495147705,16780.72267,13981.38326,3796,45756,12585542
Arab_Col-0_Ca_DV_020813_5_ok-C1,49,49:47.2,00:00.4,No Label,0,1,49,172.1438293,335.9277039,0.652104935,4,0.163026234,105.32376,377.4664491,0.628921509,-0.172332764,17066.88,13799.91285,4022,44418,12800160
Arab_Col-0_Ca_DV_020813_5_ok-C1,50,49:47.2,00:00.4,No Label,0,1,50,172.3266907,335.6729126,0.313618959,4,0.07840474,144.3334684,377.3231938,0.182861328,-0.25479126,17608.94933,13889.06108,3662,44415,13206712
Arab_Col-0_Ca_DV_020813_5_ok-C1,51,49:47.2,00:00.4,No Label,0,1,51,172.7186584,335.1672058,0.639826609,4,0.159956652,142.2212497,377.0527693,0.391967773,-0.505706787,17017.776,13880.09584,3535,45652,12763332
Arab_Col-0_Ca_DV_020813_5_ok-C1,52,49:47.2,00:00.4,No Label,0,1,52,173.3851929,334.8547974,0.736116279,4,0.18402907,115.1128486,377.0811059,0.666534424,-0.312408447,17424.54267,13783.93184,3799,43828,13068407
Arab_Col-0_Ca_DV_020813_5_ok-C1,53,49:47.2,00:00.4,No Label,0,1,53,173.8153229,334.3134766,0.69140439,4,0.172851097,141.529693,376.798709,0.430130005,-0.541320801,16861.76133,13675.79745,3714,45097,12646321
Arab_Col-0_Ca_DV_020813_5_ok-C1,54,49:47.3,00:00.4,No Label,0,1,54,174.5544128,333.6598816,0.986630814,4,0.246657704,131.4872111,376.560964,0.739089966,-0.653594971,17068.49467,13965.11442,3618,46728,12801371
Arab_Col-0_Ca_DV_020813_5_ok-C1,55,49:47.3,00:00.4,No Label,0,1,55,175.1158752,333.2360535,0.70347019,4,0.175867548,127.0479725,376.446327,0.561462402,-0.423828125,16771.40667,13567.38295,3769,45065,12578555
Arab_Col-0_Ca_DV_020813_5_ok-C1,56,49:47.3,00:00.5,No Label,0,1,56,175.4975433,332.7714539,0.6012681,4,0.150317025,140.5970504,376.2130091,0.381668091,-0.464599609,17955.33333,13974.61626,3598,45394,13466500
Arab_Col-0_Ca_DV_020813_5_ok-C1,57,49:47.3,00:00.5,No Label,0,1,57,175.9825287,332.0709534,0.852004534,4,0.213001133,145.3036712,375.8203939,0.484985352,-0.700500488,16935.00133,13476.59349,3698,43890,12701251
Arab_Col-0_Ca_DV_020813_5_ok-C1,58,49:47.3,00:00.5,No Label,0,1,58,176.7780457,331.7867126,0.844772179,4,0.211193045,109.6620617,375.942682,0.795516968,-0.284240723,17167.436,13828.41566,3616,45388,12875577
Arab_Col-0_Ca_DV_020813_5_ok-C1,59,49:47.3,00:00.5,No Label,0,1,59,177.5201721,331.455658,0.812618543,4,0.203154636,114.041236,376.000352,0.742126465,-0.331054688,16856.188,13820.65909,3806,44690,12642141
Arab_Col-0_Ca_DV_020813_5_ok-C1,60,49:47.3,00:00.5,No Label,0,1,60,178.0950317,331.0049744,0.730465114,4,0.182616279,128.0961624,375.8751566,0.574859619,-0.450683594,16884.54133,13168.35909,3868,43062,12663406
Arab_Col-0_Ca_DV_020813_5_ok-C1,61,49:47.3,00:00.5,No Label,0,1,61,178.7749939,330.4510498,0.877029621,4,0.219257405,129.1677565,375.7105199,0.679962158,-0.553924561,17248.51333,13924.43509,3625,45395,12936385
Arab_Col-0_Ca_DV_020813_5_ok-C1,62,49:47.3,00:00.5,No Label,0,1,62,179.3687286,330.1148987,0.682289177,4,0.170572294,119.5170699,375.6979999,0.593734741,-0.336151123,16984.08533,13020.67843,3662,41235,12738064
Arab_Col-0_Ca_DV_020813_5_ok-C1,63,49:47.3,00:00.5,No Label,0,1,63,179.9584351,329.54245,0.821858389,4,0.205464597,134.149349,375.4773824,0.589706421,-0.57244873,17771.592,13889.37937,3683,43994,13328694
Arab_Col-0_Ca_DV_020813_5_ok-C1,64,49:47.3,00:00.5,No Label,0,1,64,180.3800964,329.2312012,0.524093617,4,0.131023404,126.4329462,375.4066635,0.421661377,-0.311248779,17013.624,13102.26622,3899,42263,12760218
Arab_Col-0_Ca_DV_020813_5_ok-C1,65,49:47.3,00:00.5,No Label,0,1,65,180.5857086,329.1218872,0.23286458,4,0.058216145,117.9974988,375.4096626,0.205612183,-0.109313965,16354.596,12611.81286,3765,41247,12265947
Arab_Col-0_Ca_DV_020813_5_ok-C1,66,49:47.3,00:00.5,No Label,0,1,66,181.5011597,328.6452637,1.032095257,4,0.258023814,117.5035404,375.4335897,0.91545105,-0.476623535,18029.02667,14320.92387,3830,45533,13521770
Arab_Col-0_Ca_DV_020813_5_ok-C1,67,49:47.4,00:00.5,No Label,0,1,67,181.7675629,328.5926514,0.271548741,4,0.067887185,101.17174,375.5164143,0.266403198,-0.052612305,16598.688,12662.74849,3903,43477,12449016
Arab_Col-0_Ca_DV_020813_5_ok-C1,68,49:47.4,00:00.5,No Label,0,1,68,182.0129089,328.3861694,0.320670364,4,0.080167591,130.083895,375.4546248,0.245346069,-0.206481934,16667.85067,12905.28091,3740,43711,12500888
Arab_Col-0_Ca_DV_020813_5_ok-C1,69,49:47.4,00:00.5,No Label,0,1,69,182.4974823,327.9290161,0.666183536,4,0.166545884,133.3323155,375.2902485,0.484573364,-0.45715332,18296.21333,14027.44411,3650,45446,13722160
Arab_Col-0_Ca_DV_020813_5_ok-C1,70,49:47.4,00:00.6,No Label,0,1,70,182.5037994,327.8084106,0.120770797,4,0.030192699,177.0018201,375.1879408,0.006317139,-0.120605469,16023.2,12173.24559,3835,42284,12017400
Arab_Col-0_Ca_DV_020813_5_ok-C1,71,49:47.4,00:00.6,No Label,0,1,71,183.0549469,327.584259,0.594985268,4,0.148746317,112.1316648,375.2606565,0.551147461,-0.224151611,17307.01467,13188.60359,3673,43076,12980261
Arab_Col-0_Ca_DV_020813_5_ok-C1,72,49:47.4,00:00.6,No Label,0,1,72,183.5210571,327.505249,0.47275927,4,0.118189818,99.62080084,375.419321,0.466110229,-0.07901001,17145.46267,13444.09136,3807,43944,12859097
Arab_Col-0_Ca_DV_020813_5_ok-C1,73,49:47.4,00:00.6,No Label,0,1,73,183.5568542,327.6492004,0.148335579,4,0.037083895,13.9647821,375.5624013,0.035797119,0.143951416,15884.10667,12108.39928,3537,41413,11913080
Arab_Col-0_Ca_DV_020813_5_ok-C1,74,49:47.4,00:00.6,No Label,0,1,74,183.8124542,327.5021667,0.294873285,4,0.073718321,119.909734,375.5591665,0.255599976,-0.147033691,17784.91333,13782.75144,3917,44692,13338685
Arab_Col-0_Ca_DV_020813_5_ok-C1,75,49:47.4,00:00.6,No Label,0,1,75,183.886734,327.4989319,0.07435019,4,0.018587548,92.49371718,375.5927067,0.074279785,-0.003234863,16357.24267,12714.46327,3794,41690,12267932
Arab_Col-0_Ca_DV_020813_5_ok-C1,76,49:47.4,00:00.6,No Label,0,1,76,183.7116394,327.5433044,0.180629578,4,0.045157395,-75.77951866,375.5457132,-0.175094604,0.044372559,16531.58133,12403.45038,3863,41803,12398686
Arab_Col-0_Ca_DV_020813_5_ok-C1,77,49:47.4,00:00.6,No Label,0,1,77,184.0447388,327.3434448,0.388457275,4,0.097114319,120.9638587,375.534548,0.333099365,-0.199859619,17686.652,13863.47276,4045,43916,13264989
Arab_Col-0_Ca_DV_020813_5_ok-C1,78,49:47.4,00:00.6,No Label,0,1,78,184.0227051,327.3870239,0.048832588,4,0.012208147,-26.82128578,375.5617385,-0.022033691,0.043579102,16472.57067,12617.86843,3743,42011,12354428
Arab_Col-0_Ca_DV_020813_5_ok-C1,79,49:47.4,00:00.6,No Label,0,1,79,184.2210236,327.2111511,0.265068789,4,0.066267197,131.5673654,375.5056896,0.198318481,-0.175872803,17586.49067,13661.0588,3795,45119,13189868
Arab_Col-0_Ca_DV_020813_5_ok-C1,80,49:47.5,00:00.6,No Label,0,1,80,184.24823,327.1069641,0.107680652,4,0.026920163,165.3652613,375.4282571,0.027206421,-0.104187012,17654.54667,13668.13441,3785,44026,13240910
Arab_Col-0_Ca_DV_020813_5_ok-C1,81,49:47.5,00:00.6,No Label,0,1,81,184.1958923,327.1344604,0.059120875,4,0.014780219,-62.28421351,375.4265334,-0.052337646,0.027496338,16780.72133,12623.07162,3795,42726,12585541
Arab_Col-0_Ca_DV_020813_5_ok-C1,82,49:47.5,00:00.7,No Label,0,1,82,184.3567505,326.9876404,0.217787691,4,0.054446923,132.3877539,375.3775811,0.160858154,-0.146820068,18907.51733,14544.06702,3906,46852,14180638
Arab_Col-0_Ca_DV_020813_5_ok-C1,83,49:47.5,00:00.7,No Label,0,1,83,184.1973877,326.9485168,0.164094944,4,0.041023736,-103.7934006,375.2652533,-0.159362793,-0.039123535,17271.224,13013.88496,3878,44379,12953418
Arab_Col-0_Ca_DV_020813_5_ok-C1,84,49:47.5,00:00.7,No Label,0,1,84,184.0935669,327.0079651,0.119636333,4,0.029909083,-60.20441079,375.2661064,-0.103820801,0.059448242,17114.67333,12734.70976,3659,41590,12836005
Arab_Col-0_Ca_DV_020813_5_ok-C1,85,49:47.5,00:00.7,No Label,0,1,85,184.5191803,326.7359924,0.505089987,4,0.126272497,122.5792254,375.2382399,0.425613403,-0.271972656,18258.46933,14305.02591,4040,46380,13693852
Arab_Col-0_Ca_DV_020813_5_ok-C1,86,49:47.5,00:00.7,No Label,0,1,86,184.7322998,326.8745117,0.254180088,4,0.063545022,56.9777667,375.463672,0.213119507,0.138519287,16401.55733,12531.4205,3577,41171,12301168
Arab_Col-0_Ca_DV_020813_5_ok-C1,87,49:47.5,00:00.7,No Label,0,1,87,184.6694031,326.8898621,0.06474281,4,0.016185703,-76.28478402,375.4460951,-0.062896729,0.015350342,16395.63067,12381.20602,3772,42000,12296723
Arab_Col-0_Ca_DV_020813_5_ok-C1,88,49:47.5,00:00.7,No Label,0,1,88,184.8675232,326.6845093,0.285344259,4,0.071336065,136.0270906,375.3648488,0.198120117,-0.205352783,18214.272,13861.32053,3807,45363,13660704
Arab_Col-0_Ca_DV_020813_5_ok-C1,89,49:47.5,00:00.7,No Label,0,1,89,184.9759674,326.603241,0.135516367,4,0.033879092,126.8480702,375.347553,0.108444214,-0.081268311,17253.396,13002.77505,3899,42880,12940047
Arab_Col-0_Ca_DV_020813_5_ok-C1,90,49:47.5,00:00.7,No Label,0,1,90,184.7524872,326.7187195,0.251552576,4,0.062888144,-62.67338271,375.3379853,-0.223480225,0.115478516,16628.55333,12367.08141,4000,42865,12471415
Arab_Col-0_Ca_DV_020813_5_ok-C1,91,49:47.5,00:00.7,No Label,0,1,91,184.6719055,326.8735962,0.174585795,4,0.043646449,-27.48778345,375.4331639,-0.080581665,0.154876709,16572.844,12295.51553,3740,41798,12429633
Arab_Col-0_Ca_DV_020813_5_ok-C1,92,49:47.5,00:00.7,No Label,0,1,92,184.8759766,326.7400818,0.243866946,4,0.060966737,123.1950033,375.4173781,0.204071045,-0.133514404,17323.51733,12763.98957,3935,42092,12992638
Arab_Col-0_Ca_DV_020813_5_ok-C1,93,49:47.6,00:00.7,No Label,0,1,93,184.9096375,326.6344604,0.110855412,4,0.027713853,162.3233678,375.342037,0.033660889,-0.105621338,18494.884,13846.68113,3996,44983,13871163
Arab_Col-0_Ca_DV_020813_5_ok-C1,94,49:47.6,00:00.7,No Label,0,1,94,184.7165527,326.7930603,0.24987121,4,0.062467802,-50.60034767,375.3850145,-0.193084717,0.158599854,16690.28133,12293.17745,3794,42223,12517711
Arab_Col-0_Ca_DV_020813_5_ok-C1,95,49:47.6,00:00.8,No Label,0,1,95,184.6182861,326.8777161,0.129703211,4,0.032425803,-49.25544932,375.4103792,-0.098266602,0.084655762,16727.91467,12259.17999,3747,42479,12545936
Arab_Col-0_Ca_DV_020813_5_ok-C1,96,49:47.6,00:00.8,No Label,0,1,96,184.7439575,326.8521729,0.128240996,4,0.032060249,101.4891756,375.4499604,0.125671387,-0.025543213,16813.08,12267.18135,3931,42730,12609810
Arab_Col-0_Ca_DV_020813_5_ok-C1,97,49:47.6,00:00.8,No Label,0,1,97,184.8617859,326.7674866,0.145104412,4,0.036276103,125.7058802,375.4342421,0.117828369,-0.084686279,17348.31333,12657.91877,3973,42774,13011235
Arab_Col-0_Ca_DV_020813_5_ok-C1,98,49:47.6,00:00.8,No Label,0,1,98,184.9507751,326.6956177,0.114386303,4,0.028596576,128.9249082,375.4155242,0.088989258,-0.071868896,18505.23867,13711.95878,3860,45243,13878929
Arab_Col-0_Ca_DV_020813_5_ok-C1,99,49:47.6,00:00.8,No Label,0,1,99,184.7539368,326.5871582,0.22474164,4,0.05618541,-118.8552054,375.2241851,-0.196838379,-0.108459473,16798.66933,12185.49763,3935,40587,12599002
Arab_Col-0_Ca_DV_020813_5_ok-C1,100,49:47.6,00:00.8,No Label,0,1,100,184.7266388,326.5866699,0.02730234,4,0.006825585,-91.02482224,375.2103198,-0.027297974,-0.000488281,16717.32933,12068.05311,3863,41304,12537997
Arab_Col-0_Ca_DV_020813_5_ok-C1,101,49:47.6,00:00.8,No Label,0,1,101,184.8245087,326.6069946,0.09995802,4,0.024989505,78.26816768,375.2762022,0.097869873,0.020324707,16807.788,12059.78203,4073,41081,12605841
Arab_Col-0_Ca_DV_020813_5_ok-C1,102,49:47.6,00:00.8,No Label,0,1,102,184.9761963,326.4978333,0.186883228,4,0.046720807,125.7406299,375.2559504,0.151687622,-0.109161377,16322.06533,12021.99982,3634,40392,12241549
Arab_Col-0_Ca_DV_020813_5_ok-C1,103,49:47.6,00:00.8,No Label,0,1,103,185.0299988,326.4552002,0.068646089,4,0.017161522,128.3933896,375.245384,0.05380249,-0.042633057,16890.32,12521.57116,3740,44085,12667740
Arab_Col-0_Ca_DV_020813_5_ok-C1,104,49:47.6,00:00.8,No Label,0,1,104,185.442337,326.2932129,0.443015491,4,0.110753873,111.4475025,375.308035,0.412338257,-0.161987305,18676.396,14146.15706,3771,46463,14007297
Arab_Col-0_Ca_DV_020813_5_ok-C1,105,49:47.6,00:00.8,No Label,0,1,105,185.0799255,326.3352051,0.36483618,4,0.091209045,-83.39074974,375.1656233,-0.362411499,0.041992188,17155.272,12859.43859,4039,43571,12866454
Arab_Col-0_Ca_DV_020813_5_ok-C1,106,49:47.6,00:00.8,No Label,0,1,106,184.8897552,326.4190979,0.207852698,4,0.051963175,-66.1955838,375.1448375,-0.190170288,0.083892822,16403.86133,12229.99178,3779,40679,12302896
Arab_Col-0_Ca_DV_020813_5_ok-C1,107,49:47.7,00:00.8,No Label,0,1,107,184.7284698,326.5091553,0.18472496,4,0.04618124,-60.82225051,375.1437538,-0.1612854,0.090057373,16806.63467,12044.99095,3861,42122,12604976
Arab_Col-0_Ca_DV_020813_5_ok-C1,108,49:47.7,00:00.8,No Label,0,1,108,184.7415009,326.6319275,0.123461833,4,0.030865458,6.058678129,375.2570295,0.013031006,0.122772217,16770.01067,11934.40762,3924,41307,12577508
Arab_Col-0_Ca_DV_020813_5_ok-C1,109,49:47.7,00:00.9,No Label,0,1,109,184.8490601,326.5478516,0.136520123,4,0.034130031,128.0138222,375.2368244,0.107559204,-0.084075928,17144.65333,12266.39203,3981,40629,12858490
Arab_Col-0_Ca_DV_020813_5_ok-C1,110,49:47.7,00:00.9,No Label,0,1,110,185.1941681,326.302063,0.423688066,4,0.105922016,125.4588657,375.1931719,0.345108032,-0.245788574,18282.184,13888.51736,4039,44947,13711638
Arab_Col-0_Ca_DV_020813_5_ok-C1,111,49:47.7,00:00.9,No Label,0,1,111,185.1469421,326.2484741,0.071428686,4,0.017857172,-138.6115429,375.1232558,-0.047225952,-0.053588867,18101.78933,13830.00838,4010,44724,13576342
