Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
tubo1_R3D.dv - C=1,11,45:34.2,00:00.1,No Label,0,1,11,365.2219849,248.8693695,0.984533801,4,0.24613345,-66.02593583,441.9536868,-0.899597168,0.400039673,27567.67067,22574.87677,3701,65535,20675753
tubo1_R3D.dv - C=1,12,45:34.2,00:00.1,No Label,0,1,12,364.1218262,249.1856384,1.144716199,4,0.28617905,-73.96140368,441.223511,-1.100158691,0.316268921,27654.05333,22238.38193,3883,65535,20740540
tubo1_R3D.dv - C=1,13,45:34.2,00:00.1,No Label,0,1,13,362.7288513,249.9067535,1.568561745,4,0.392140436,-62.63035753,440.4833766,-1.392974854,0.721115112,28480.74933,22589.42788,3946,65535,21360562
tubo1_R3D.dv - C=1,14,45:34.2,00:00.1,No Label,0,1,14,361.4911804,250.6378021,1.437449577,4,0.359362394,-59.43120052,439.8808718,-1.237670898,0.731048584,26925.20533,22311.23996,3524,65535,20193904
tubo1_R3D.dv - C=1,15,45:34.3,00:00.1,No Label,0,1,15,359.8181458,251.2472534,1.780583017,4,0.445145754,-69.98444222,438.8556487,-1.673034668,0.609451294,28302.05333,22491.12897,4255,65535,21226540
tubo1_R3D.dv - C=1,16,45:34.3,00:00.1,No Label,0,1,16,358.6156006,251.997345,1.417304559,4,0.35432614,-58.04605919,438.3010505,-1.202545166,0.750091553,28445.74933,22337.03155,3925,65535,21334312
tubo1_R3D.dv - C=1,17,45:34.3,00:00.2,No Label,0,1,17,357.2109985,252.4060822,1.462864657,4,0.365716164,-73.77514219,437.3883032,-1.404602051,0.408737183,27906.328,22125.54275,4109,65535,20929746
tubo1_R3D.dv - C=1,18,45:34.3,00:00.2,No Label,0,1,18,355.5581055,253.0930023,1.789948268,4,0.447487067,-67.43294244,436.4374344,-1.652893066,0.686920166,27787.59733,21700.20455,3946,65535,20840698
tubo1_R3D.dv - C=1,19,45:34.3,00:00.2,No Label,0,1,19,354.2878723,253.6495819,1.386821224,4,0.346705306,-66.33840749,435.7269866,-1.270233154,0.55657959,26991.04,21764.26907,4004,65535,20243280
tubo1_R3D.dv - C=1,20,45:34.3,00:00.2,No Label,0,1,20,352.740509,254.1759338,1.634435522,4,0.408608881,-71.21378223,434.7772672,-1.547363281,0.526351929,27503.596,21242.72925,4182,65535,20627697
tubo1_R3D.dv - C=1,21,45:34.3,00:00.2,No Label,0,1,21,350.9664917,254.9862518,1.950321192,4,0.487580298,-65.45055429,433.8150146,-1.774017334,0.810317993,27869.30267,21982.55899,4049,65535,20901977
tubo1_R3D.dv - C=1,22,45:34.3,00:00.2,No Label,0,1,22,349.3599854,255.6305695,1.730897989,4,0.432724497,-68.14593618,432.8965089,-1.606506348,0.644317627,26844.344,21596.27796,3913,65535,20133258
tubo1_R3D.dv - C=1,23,45:34.3,00:00.2,No Label,0,1,23,348.0029297,256.0760193,1.428294656,4,0.357073664,-71.8277793,432.0659287,-1.357055664,0.445449829,26608.92933,21004.44002,4129,65535,19956697
tubo1_R3D.dv - C=1,24,45:34.3,00:00.2,No Label,0,1,24,346.6076965,256.6080933,1.49324421,4,0.373311052,-69.12564336,431.259329,-1.395233154,0.532073975,26490.56933,20650.70335,4111,64046,19867927
tubo1_R3D.dv - C=1,25,45:34.3,00:00.2,No Label,0,1,25,345.520813,257.1178894,1.200503206,4,0.300125801,-64.87141375,430.6904239,-1.086883545,0.509796143,27157.91333,20929.37831,4103,65535,20368435
tubo1_R3D.dv - C=1,26,45:34.3,00:00.2,No Label,0,1,26,344.4757996,257.45047,1.096659882,4,0.274164971,-72.3461385,430.0515329,-1.045013428,0.332580566,25066.652,19900.32644,4369,65535,18799989
tubo1_R3D.dv - C=1,27,45:34.3,00:00.2,No Label,0,1,27,343.0400391,258.1061096,1.57837624,4,0.39459406,-65.45625838,429.2962057,-1.435760498,0.655639648,26616.7,20837.95192,4653,65535,19962525
tubo1_R3D.dv - C=1,28,45:34.3,00:00.2,No Label,0,1,28,341.9391479,258.4616394,1.156876256,4,0.289219064,-72.10233986,428.63131,-1.100891113,0.355529785,26313.02,19951.54769,4870,65462,19734765
tubo1_R3D.dv - C=1,29,45:34.4,00:00.2,No Label,0,1,29,340.7794189,259.2044678,1.377231044,4,0.344307761,-57.35971789,428.1560095,-1.159729004,0.742828369,27143.71867,20064.8191,4634,64934,20357789
tubo1_R3D.dv - C=1,30,45:34.4,00:00.3,No Label,0,1,30,339.7683411,259.6354675,1.099108398,4,0.2747771,-66.91259569,427.6132617,-1.011077881,0.430999756,26893.89333,19664.62872,4396,65535,20170420
tubo1_R3D.dv - C=1,31,45:34.4,00:00.3,No Label,0,1,31,338.5116882,260.2819824,1.413208352,4,0.353302088,-62.77542205,427.0092194,-1.256652832,0.646514893,27204.076,19026.88655,4725,63951,20403057
tubo1_R3D.dv - C=1,32,45:34.4,00:00.3,No Label,0,1,32,337.2723083,261.1784363,1.529605182,4,0.382401295,-54.12151469,426.5756504,-1.239379883,0.896453857,26400.66667,18880.70078,4658,65224,19800500
tubo1_R3D.dv - C=1,33,45:34.4,00:00.3,No Label,0,1,33,335.7690735,261.7776184,1.618250375,4,0.404562594,-68.26807131,425.7562592,-1.503234863,0.599182129,27479.00667,19172.10809,5014,65080,20609255
tubo1_R3D.dv - C=1,34,45:34.4,00:00.3,No Label,0,1,34,334.2877808,262.7329712,1.762647746,4,0.440661936,-57.1802455,425.1787089,-1.481292725,0.955352783,26845.69467,19977.19,4586,64831,20134271
tubo1_R3D.dv - C=1,35,45:34.4,00:00.3,No Label,0,1,35,332.3191528,263.7922668,2.235531974,4,0.558882994,-61.71587726,424.2904423,-1.96862793,1.059295654,27015.78933,21028.55938,4476,65535,20261842
tubo1_R3D.dv - C=1,36,45:34.4,00:00.3,No Label,0,1,36,330.6083679,264.56604,1.877634142,4,0.469408535,-65.66322803,423.4348621,-1.710784912,0.773773193,28023.86133,22049.53701,4491,65535,21017896
tubo1_R3D.dv - C=1,37,45:34.4,00:00.3,No Label,0,1,37,329.3808899,265.2073669,1.384919675,4,0.346229919,-62.41409846,422.8790821,-1.227478027,0.641326904,26976.16267,21672.68234,4447,65535,20232122
tubo1_R3D.dv - C=1,38,45:34.4,00:00.3,No Label,0,1,38,327.8495483,266.0571594,1.75132927,4,0.437832317,-60.97269689,422.2223803,-1.531341553,0.84979248,27332.36533,21482.16492,4446,65535,20499274
tubo1_R3D.dv - C=1,39,45:34.4,00:00.3,No Label,0,1,39,326.8660583,266.6677551,1.157618104,4,0.289404526,-58.16614159,421.8448906,-0.98348999,0.610595703,26967.28133,21255.96072,4202,65535,20225461
tubo1_R3D.dv - C=1,40,45:34.4,00:00.3,No Label,0,1,40,325.5727539,267.4271851,1.499790053,4,0.374947513,-59.57854301,421.325192,-1.293304443,0.759429932,27566.99467,21168.02995,4249,65535,20675246
tubo1_R3D.dv - C=1,41,45:34.4,00:00.3,No Label,0,1,41,324.193573,268.1436768,1.554187998,4,0.388546999,-62.54794,420.7166554,-1.379180908,0.716491699,26564.73733,20755.58957,4409,65535,19923553
tubo1_R3D.dv - C=1,42,45:34.5,00:00.3,No Label,0,1,42,322.4032288,269.1499634,2.05376368,4,0.51344092,-60.66131247,419.982791,-1.790344238,1.006286621,26066.96,20653.74969,4497,65535,19550220
tubo1_R3D.dv - C=1,43,45:34.5,00:00.4,No Label,0,1,43,320.2417603,270.0533447,2.342657457,4,0.585664364,-67.31766766,418.9076199,-2.161468506,0.903381348,26495.95333,20874.48515,4260,65535,19871965
tubo1_R3D.dv - C=1,44,45:34.5,00:00.4,No Label,0,1,44,317.9446106,271.1413269,2.541771385,4,0.635442846,-64.65675811,417.8593,-2.297149658,1.087982178,26901.11067,21164.8648,4372,65535,20175833
tubo1_R3D.dv - C=1,45,45:34.5,00:00.4,No Label,0,1,45,316.181488,271.9800415,1.952445476,4,0.488111369,-64.55969579,417.0657938,-1.763122559,0.8387146,26248.868,21122.02568,4370,65535,19686651
tubo1_R3D.dv - C=1,46,45:34.5,00:00.4,No Label,0,1,46,314.6738281,272.2157593,1.525975517,4,0.381493879,-81.11399648,416.078163,-1.507659912,0.235717773,26821.496,21435.77137,4493,65535,20116122
tubo1_R3D.dv - C=1,47,45:34.5,00:00.4,No Label,0,1,47,313.7564392,272.5369873,0.972003019,4,0.243000755,-70.70211827,415.5953712,-0.917388916,0.321228027,25989.82533,21144.50948,4306,65535,19492369
tubo1_R3D.dv - C=1,48,45:34.5,00:00.4,No Label,0,1,48,312.9240723,273.0013123,0.953117196,4,0.238279299,-60.84566311,415.2724305,-0.832366943,0.464324951,26592.57867,21792.80392,4234,65535,19944434
tubo1_R3D.dv - C=1,49,45:34.5,00:00.4,No Label,0,1,49,312.0188904,273.4616089,1.015493591,4,0.253873398,-63.04613138,414.8940099,-0.905181885,0.460296631,25776.256,20874.20579,4192,65535,19332192
tubo1_R3D.dv - C=1,50,45:34.5,00:00.4,No Label,0,1,50,310.7938538,274.1119385,1.386954685,4,0.346738671,-62.03776521,414.4033957,-1.225036621,0.65032959,27446.04533,21906.75361,4586,65535,20584534
tubo1_R3D.dv - C=1,51,45:34.5,00:00.4,No Label,0,1,51,309.6872864,274.9443665,1.384712141,4,0.346178035,-53.04731153,414.1263334,-1.106567383,0.832427979,27981.85333,21792.30141,4480,65535,20986390
tubo1_R3D.dv - C=1,52,45:34.5,00:00.4,No Label,0,1,52,308.4552307,275.8548889,1.531996185,4,0.382999046,-53.53464181,413.8122148,-1.232055664,0.910522461,26555.412,21053.41326,4390,65535,19916559
tubo1_R3D.dv - C=1,53,45:34.5,00:00.4,No Label,0,1,53,307.2651062,276.6812744,1.448899356,4,0.362224839,-55.22513389,413.4783829,-1.190124512,0.826385498,27444.13867,21223.42942,4259,65535,20583104
tubo1_R3D.dv - C=1,54,45:34.5,00:00.4,No Label,0,1,54,306.5158386,277.3835144,1.026909396,4,0.256727349,-46.85572408,413.3927592,-0.749267578,0.70223999,29347.82,20824.02414,4747,65535,22010865
tubo1_R3D.dv - C=1,55,45:34.6,00:00.4,No Label,0,1,55,305.7331238,277.8002625,0.886747687,4,0.221686922,-61.96746626,413.0928816,-0.782714844,0.416748047,28972.012,20302.42322,5113,65535,21729009
tubo1_R3D.dv - C=1,56,45:34.6,00:00.5,No Label,0,1,56,304.8117065,278.4799194,1.144964339,4,0.286241085,-53.58676929,412.8695217,-0.921417236,0.679656982,29948.628,20148.94996,5624,65535,22461471
tubo1_R3D.dv - C=1,57,45:34.6,00:00.5,No Label,0,1,57,303.9116821,278.974823,1.027119021,4,0.256779755,-61.19462784,412.5400131,-0.900024414,0.494903564,30605.61733,20153.67532,5410,65535,22954213
tubo1_R3D.dv - C=1,58,45:34.6,00:00.5,No Label,0,1,58,303.3066101,279.5882263,0.861612317,4,0.215403079,-44.60828513,412.5099708,-0.605072021,0.61340332,28508.04133,18889.8879,5046,65535,21381031
tubo1_R3D.dv - C=1,59,45:34.6,00:00.5,No Label,0,1,59,302.1381836,280.7341614,1.636578039,4,0.40914451,-45.55683345,412.4307837,-1.168426514,1.145935059,30847.54133,20255.44655,5412,65535,23135656
tubo1_R3D.dv - C=1,60,45:34.6,00:00.5,No Label,0,1,60,301.4854126,281.6222229,1.102162984,4,0.275540746,-36.31783456,412.5585176,-0.652770996,0.888061523,29153.80133,19088.5566,5347,65535,21865351
tubo1_R3D.dv - C=1,61,45:34.6,00:00.5,No Label,0,1,61,300.8552551,282.3210449,0.940983876,4,0.235245969,-42.04235722,412.5761226,-0.630157471,0.698822021,29291.00133,18439.42067,5671,63307,21968251
tubo1_R3D.dv - C=1,62,45:34.6,00:00.5,No Label,0,1,62,300.3733826,282.4804382,0.507550382,4,0.126887595,-71.69693113,412.3340478,-0.481872559,0.159393311,30028.28533,19930.06562,5816,65535,22521214
tubo1_R3D.dv - C=1,63,45:34.6,00:00.5,No Label,0,1,63,299.8370667,282.804657,0.626699738,4,0.156674935,-58.84585343,412.1659139,-0.536315918,0.32421875,29771.16933,19451.52172,5315,65337,22328377
tubo1_R3D.dv - C=1,64,45:34.6,00:00.5,No Label,0,1,64,299.3086853,283.6379395,0.986684612,4,0.246671153,-32.37866095,412.3544225,-0.528381348,0.833282471,30048.73467,19877.08647,5265,65535,22536551
tubo1_R3D.dv - C=1,65,45:34.6,00:00.5,No Label,0,1,65,298.8377075,284.1205139,0.674313121,4,0.16857828,-44.3032659,412.3450519,-0.470977783,0.482574463,30867.88,19486.30208,6406,65535,23150910
tubo1_R3D.dv - C=1,66,45:34.6,00:00.5,No Label,0,1,66,298.1094666,284.6959534,0.928151642,4,0.23203791,-51.6850551,412.2147983,-0.728240967,0.575439453,31490.548,20336.97198,5780,65535,23617911
tubo1_R3D.dv - C=1,67,45:34.6,00:00.5,No Label,0,1,67,297.9465637,284.9609985,0.311104922,4,0.077776231,-31.57586342,412.2801542,-0.162902832,0.265045166,30194.13467,18935.85344,5907,65535,22645601
tubo1_R3D.dv - C=1,68,45:34.7,00:00.5,No Label,0,1,68,298.2087097,284.8658447,0.278881284,4,0.069720321,109.9499882,412.4039089,0.262145996,-0.095153809,29119.34,14263.05093,9460,59608,21839505
tubo1_R3D.dv - C=1,69,45:34.7,00:00.6,No Label,0,1,69,296.5292358,285.8311462,1.937121451,4,0.484280363,-60.11130196,411.8604519,-1.679473877,0.965301514,33982.68267,19438.83273,6487,65535,25487012
tubo1_R3D.dv - C=1,70,45:34.7,00:00.6,No Label,0,1,70,295.1738281,286.4960938,1.509730196,4,0.377432549,-63.86801361,411.3485147,-1.355407715,0.66494751,32645.35733,19855.55669,5816,65535,24484018
tubo1_R3D.dv - C=1,71,45:34.7,00:00.6,No Label,0,1,71,293.0119019,286.8533325,2.191242737,4,0.547810684,-80.6172435,410.0497641,-2.16192627,0.35723877,31406.54667,20888.19929,4864,65535,23554910
tubo1_R3D.dv - C=1,72,45:34.7,00:00.6,No Label,0,1,72,291.2355957,287.2858582,1.828207311,4,0.457051828,-76.31501847,409.0859769,-1.776306152,0.432525635,29690.33333,21196.4781,4180,65535,22267750
tubo1_R3D.dv - C=1,73,45:34.7,00:00.6,No Label,0,1,73,289.9281921,287.633667,1.35287659,4,0.338219148,-75.10269722,408.40113,-1.307403564,0.347808838,30052.81733,21792.43394,4476,65535,22539613
tubo1_R3D.dv - C=1,74,45:34.7,00:00.6,No Label,0,1,74,289.7366638,287.6560364,0.192830202,4,0.048207551,-83.33844005,408.2809445,-0.19152832,0.022369385,28536.66267,20271.53475,4170,65535,21402497
tubo1_R3D.dv - C=1,75,45:34.7,00:00.6,No Label,0,1,75,288.7041321,287.8903809,1.058791352,4,0.264697838,-77.21278125,407.7142961,-1.032531738,0.234344482,31325.51333,21918.69845,4548,65535,23494135
tubo1_R3D.dv - C=1,76,45:34.7,00:00.6,No Label,0,1,76,288.4324036,287.8484497,0.274944736,4,0.068736184,-98.77235516,407.4923084,-0.271728516,-0.041931152,28291.59867,20214.78085,4633,65535,21218699
tubo1_R3D.dv - C=1,77,45:34.7,00:00.6,No Label,0,1,77,287.9310303,287.8069458,0.503088214,4,0.125772054,-94.73226081,407.1082365,-0.501373291,-0.041503906,27602.90133,19049.31661,4730,65535,20702176
tubo1_R3D.dv - C=1,78,45:34.7,00:00.6,No Label,0,1,78,287.2379761,288.0069885,0.721346806,4,0.180336702,-73.89984044,406.7599788,-0.693054199,0.200042725,29725.456,20479.26975,4797,65535,22294092
tubo1_R3D.dv - C=1,79,45:34.7,00:00.6,No Label,0,1,79,286.7601013,288.1386719,0.495686178,4,0.123921544,-74.593966,406.5159898,-0.477874756,0.13168335,28433.36933,18901.27725,4609,65535,21325027
tubo1_R3D.dv - C=1,80,45:34.8,00:00.6,No Label,0,1,80,286.458374,288.2072449,0.309421422,4,0.077355356,-77.19604961,406.3518378,-0.301727295,0.068572998,28469.32,18839.56577,4655,65535,21351990
tubo1_R3D.dv - C=1,81,45:34.8,00:00.6,No Label,0,1,81,285.6057739,288.2116089,0.852611266,4,0.213152817,-89.70681122,405.7543464,-0.852600098,0.004364014,29172.41467,18466.25036,5288,65535,21879311
tubo1_R3D.dv - C=1,82,45:34.8,00:00.7,No Label,0,1,82,285.5774231,288.3143311,0.10656272,4,0.02664068,-15.42926501,405.8073657,-0.02835083,0.102722168,29604.15333,18057.78801,4779,65535,22203115
tubo1_R3D.dv - C=1,83,45:34.8,00:00.7,No Label,0,1,83,285.4423523,288.4189148,0.170827047,4,0.042706762,-52.24984466,405.7866519,-0.135070801,0.10458374,28415.88667,17530.09135,4856,64367,21311915
tubo1_R3D.dv - C=1,84,45:34.8,00:00.7,No Label,0,1,84,284.3459473,288.4708862,1.097636105,4,0.274409026,-87.28618918,405.0531693,-1.096405029,0.051971436,28307.35733,18920.49486,4539,65535,21230518
tubo1_R3D.dv - C=1,85,45:34.8,00:00.7,No Label,0,1,85,283.1764526,288.5296021,1.170967649,4,0.292741912,-87.12588654,404.2749492,-1.169494629,0.05871582,29115.15333,19885.27153,4683,65535,21836365
tubo1_R3D.dv - C=1,86,45:34.8,00:00.7,No Label,0,1,86,282.64505,288.7261047,0.566570398,4,0.141642599,-69.70661281,404.0432995,-0.531402588,0.196502686,27707.192,18287.00093,4617,65535,20780394
tubo1_R3D.dv - C=1,87,45:34.8,00:00.7,No Label,0,1,87,282.2960205,288.9736633,0.427909895,4,0.106977474,-54.6528485,403.9762633,-0.349029541,0.247558594,28953.816,19143.33263,4897,65535,21715362
tubo1_R3D.dv - C=1,88,45:34.8,00:00.7,No Label,0,1,88,281.3560791,289.0848999,0.946500619,4,0.236625155,-83.25084125,403.3997057,-0.939941406,0.111236572,26962.276,19404.76439,4025,65535,20221707
tubo1_R3D.dv - C=1,89,45:34.8,00:00.7,No Label,0,1,89,280.5252686,289.1870422,0.83706584,4,0.20926646,-82.99112769,402.8939956,-0.830810547,0.102142334,27583.13733,19125.28001,4430,65535,20687353
tubo1_R3D.dv - C=1,90,45:34.8,00:00.7,No Label,0,1,90,279.945282,289.245636,0.582938806,4,0.145734702,-84.23127791,402.5324817,-0.579986572,0.05859375,29948.648,21362.56171,4316,65535,22461486
tubo1_R3D.dv - C=1,91,45:34.8,00:00.7,No Label,0,1,91,279.8616028,288.944458,0.312586601,4,0.07814665,-164.4727342,402.257898,-0.083679199,-0.301177979,26295.34933,18763.88739,3999,63482,19721512
tubo1_R3D.dv - C=1,92,45:34.8,00:00.7,No Label,0,1,92,279.6933594,289.0650635,0.207006095,4,0.051751524,-54.36515854,402.2275304,-0.168243408,0.120605469,28053.82933,19735.26168,4172,65535,21040372
tubo1_R3D.dv - C=1,93,45:34.9,00:00.7,No Label,0,1,93,279.5748291,289.022644,0.125892153,4,0.031473038,-109.691288,402.1146277,-0.118530273,-0.042419434,29439.80133,20989.20741,4378,65535,22079851
tubo1_R3D.dv - C=1,94,45:34.9,00:00.8,No Label,0,1,94,279.9648438,288.9101257,0.405920924,4,0.101480231,106.0928162,402.3050764,0.390014648,-0.112518311,26717.096,19037.93593,4209,65467,20037822
tubo1_R3D.dv - C=1,95,45:34.9,00:00.8,No Label,0,1,95,279.3295898,289.0137634,0.643652311,4,0.160913078,-80.73425118,401.9377753,-0.635253906,0.103637695,28659.89067,21345.40796,3897,65535,21494918
tubo1_R3D.dv - C=1,96,45:34.9,00:00.8,No Label,0,1,96,279.3226013,288.8782043,0.135739103,4,0.033934776,-177.0489726,401.8354546,-0.006988525,-0.135559082,24967.17467,18685.08695,3890,62101,18725381
tubo1_R3D.dv - C=1,97,45:34.9,00:00.8,No Label,0,1,97,279.0406494,288.8574219,0.282716797,4,0.070679199,-94.21568649,401.6245687,-0.281951904,-0.020782471,27016.52267,20482.64554,4415,65535,20262392
tubo1_R3D.dv - C=1,98,45:34.9,00:00.8,No Label,0,1,98,279.3432312,288.8966064,0.305108454,4,0.076277113,82.62128862,401.863024,0.302581787,0.03918457,25387.28667,19570.71468,4162,65535,19040465
tubo1_R3D.dv - C=1,99,45:34.9,00:00.8,No Label,0,1,99,279.3820801,288.9217529,0.046277218,4,0.011569305,57.08547525,401.9081064,0.038848877,0.025146484,24983.59867,19011.42173,3843,65535,18737699
tubo1_R3D.dv - C=1,100,45:34.9,00:00.8,No Label,0,1,100,279.0511169,288.8896179,0.332519556,4,0.083129889,-95.54585534,401.6549977,-0.330963135,-0.03213501,27157.95333,20966.12774,4270,65535,20368465
tubo1_R3D.dv - C=1,101,45:34.9,00:00.8,No Label,0,1,101,279.4055176,288.8172913,0.36170562,4,0.090426405,101.5347064,401.8493138,0.354400635,-0.07232666,24417.55333,18822.41397,3908,65346,18313165
tubo1_R3D.dv - C=1,102,45:34.9,00:00.8,No Label,0,1,102,279.0530396,288.7920837,0.353378238,4,0.088344559,-94.09063172,401.5861882,-0.352478027,-0.02520752,27660.68533,21643.79295,3934,65535,20745514
tubo1_R3D.dv - C=1,103,45:34.9,00:00.8,No Label,0,1,103,279.6074829,288.7886047,0.554454274,4,0.138613569,90.35958938,401.9691564,0.554443359,-0.003479004,25776.59867,19344.74154,4154,63111,19332449
tubo1_R3D.dv - C=1,104,45:34.9,00:00.8,No Label,0,1,104,279.8998718,288.8357544,0.296166116,4,0.074041529,80.83960141,402.2064535,0.292388916,0.047149658,26286.18667,19548.70082,4171,65535,19714640
tubo1_R3D.dv - C=1,105,45:35.0,00:00.8,No Label,0,1,105,279.5846863,288.9238586,0.327267914,4,0.081816978,-74.38271783,402.0504855,-0.315185547,0.088104248,28967.85067,21880.27482,4154,65535,21725888
tubo1_R3D.dv - C=1,106,45:35.0,00:00.8,No Label,0,1,106,279.9968567,288.8421021,0.420200651,4,0.105050163,101.2194338,402.2785101,0.41217041,-0.081756592,25792.18933,19417.54611,3858,65171,19344142
tubo1_R3D.dv - C=1,107,45:35.0,00:00.9,No Label,0,1,107,279.7250671,288.807373,0.273999386,4,0.068499847,-97.28182131,402.0644375,-0.271789551,-0.034729004,27472.97333,20386.07354,4059,65535,20604730
tubo1_R3D.dv - C=1,1,45:34.1,00:00.0,No Label,0,2,1,376.3349609,248.7404022,0,0,0,0,451.1095106,0,0,28050.83,23783.43786,4114,65535,14025415
tubo1_R3D.dv - C=1,2,45:34.2,00:00.0,No Label,0,2,2,375.8304138,249.2613983,0.725261832,4,0.181315458,-44.08113298,450.9764347,-0.504547119,0.520996094,31389.798,24200.70058,3852,65535,15694899
tubo1_R3D.dv - C=1,3,45:34.2,00:00.0,No Label,0,2,3,375.3542786,249.9036255,0.799475154,4,0.199868788,-36.55257936,450.935313,-0.476135254,0.642227173,31897.036,24403.0318,4226,65535,15948518
tubo1_R3D.dv - C=1,4,45:34.2,00:00.1,No Label,0,2,4,374.4782715,250.3416901,0.979432987,4,0.244858247,-63.43180886,450.449706,-0.87600708,0.438064575,31366.902,23666.32735,4110,65535,15683451
tubo1_R3D.dv - C=1,5,45:34.2,00:00.1,No Label,0,2,5,373.4328308,250.5227051,1.060996059,4,0.265249015,-80.17686356,449.6817818,-1.045440674,0.181015015,30422.902,23648.69978,3830,65535,15211451
tubo1_R3D.dv - C=1,6,45:34.2,00:00.1,No Label,0,2,6,372.553894,251.1496277,1.079611873,4,0.269902968,-54.50077604,449.3022807,-0.878936768,0.626922607,32233.806,23169.02986,3568,65535,16116903
tubo1_R3D.dv - C=1,7,45:34.2,00:00.1,No Label,0,2,7,372.1285706,251.6730042,0.674405658,4,0.168601415,-39.09917401,449.2426672,-0.425323486,0.523376465,32809.006,24318.51085,4029,65535,16404503
tubo1_R3D.dv - C=1,8,45:34.2,00:00.1,No Label,0,2,8,371.3646545,252.1822052,0.91807047,4,0.229517618,-56.31394178,448.895947,-0.763916016,0.50920105,31854.406,23537.42811,3762,65535,15927203
tubo1_R3D.dv - C=1,9,45:34.2,00:00.1,No Label,0,2,9,370.3721619,252.21315,0.992974971,4,0.248243743,-88.21423399,448.092637,-0.992492676,0.030944824,31587.178,23145.73507,4127,65535,15793589
tubo1_R3D.dv - C=1,10,45:34.2,00:00.1,No Label,0,2,10,369.3653564,252.3981171,1.023655196,4,0.255913799,-79.58995589,447.3651484,-1.00680542,0.184967041,32630.814,23292.99597,4264,65535,16315407
tubo1_R3D.dv - C=1,11,45:34.2,00:00.1,No Label,0,2,11,368.4260864,252.6804047,0.980772378,4,0.245193094,-73.27247116,446.7495585,-0.93927002,0.282287598,31160.304,22996.13983,3701,65535,15580152
tubo1_R3D.dv - C=1,12,45:34.2,00:00.1,No Label,0,2,12,367.3581543,253.3488922,1.259902629,4,0.314975657,-57.95494618,446.2484451,-1.067932129,0.668487549,31619.198,22497.89385,4456,65535,15809599
tubo1_R3D.dv - C=1,13,45:34.2,00:00.1,No Label,0,2,13,366.2681274,253.8751068,1.210396774,4,0.302599193,-64.23095093,445.6511091,-1.090026855,0.5262146,32390.874,22832.11699,3847,65535,16195437
tubo1_R3D.dv - C=1,14,45:34.2,00:00.1,No Label,0,2,14,365.1501465,254.7268219,1.405453667,4,0.351363417,-52.69868804,445.2194776,-1.117980957,0.851715088,32314.628,22957.5157,4548,65535,16157314
