Image Name," ""Image Plane"""," ""Image Date and Time"""," ""Elapsed Time"""," ""Stage Label"""," ""Wavelength"""," ""Object #"""," ""Frame #"""," ""X"""," ""Y"""," ""Distance"""," ""Time Interval"""," ""Velocity"""," ""Absolute Angle"""," ""Distance To Origin"""," ""Delta X"""," ""Delta Y"""," ""Avgerage Intensity"""," ""Intensity S.D."""," ""Minimum Intensity"""," ""Maximum Intensity"""," ""Total Intensity"""
Test_set,131," ""16:38:16.687"""," ""00:00:00.340"""," ""No Label""",0,1,131,150.579,314.927,1.1668,0.003,388.934,117.071,349.075, , ,1589.89,1290.82,206,4623,1.26E+06
Test_set,132," ""16:38:16.690"""," ""00:00:00.343"""," ""No Label""",0,1,132,151.765,314.824,1.19048,0.003,396.827,94.953,349.495, , ,1602.35,1297.3,213,4508,1.27E+06
Test_set,133," ""16:38:16.692"""," ""00:00:00.345"""," ""No Label""",0,1,133,152.864,314.652,1.1124,0.002,556.202,98.909,349.819, , ,1604.27,1267.25,197,4287,1.27E+06
Test_set,134," ""16:38:16.695"""," ""00:00:00.348"""," ""No Label""",0,1,134,153.978,314.456,1.13119,0.003,377.062,99.9694,350.131, , ,1608.44,1247.48,211,4297,1.27E+06
Test_set,135," ""16:38:16.697"""," ""00:00:00.350"""," ""No Label""",0,1,135,155.127,314.029,1.22559,0.002,612.796,110.42,350.255, , ,1599.55,1238.41,198,4182,1.27E+06
Test_set,136," ""16:38:16.701"""," ""00:00:00.354"""," ""No Label""",0,1,136,156.033,313.936,0.9105,0.004,227.625,95.829,350.574, , ,1551.96,1203.59,174,4071,1.23E+06
Test_set,137," ""16:38:16.703"""," ""00:00:00.356"""," ""No Label""",0,1,137,157.073,313.82,1.04735,0.002,523.676,96.3588,350.935, , ,1526.34,1196.73,134,4045,1.21E+06
Test_set,138," ""16:38:16.705"""," ""00:00:00.358"""," ""No Label""",0,1,138,157.793,313.854,0.720631,0.002,360.315,87.3301,351.288, , ,1476.14,1189.12,149,4158,1.17E+06
Test_set,139," ""16:38:16.708"""," ""00:00:00.361"""," ""No Label""",0,1,139,158.751,313.806,0.95928,0.003,319.76,92.8612,351.676, , ,1435.26,1187.17,172,4078,1.14E+06
Test_set,140," ""16:38:16.710"""," ""00:00:00.363"""," ""No Label""",0,1,140,159.806,313.712,1.05837,0.002,529.185,95.0886,352.07, , ,1429.49,1206.7,138,4088,1.13E+06
Test_set,141," ""16:38:16.713"""," ""00:00:00.366"""," ""No Label""",0,1,141,160.889,313.692,1.08386,0.003,361.288,91.0552,352.545, , ,1421.47,1233.01,151,4101,1.13E+06
Test_set,142," ""16:38:16.715"""," ""00:00:00.368"""," ""No Label""",0,1,142,161.576,313.456,0.726271,0.002,363.135,109.01,352.649, , ,1387.53,1245.9,207,4373,1.10E+06
Test_set,143," ""16:38:16.718"""," ""00:00:00.371"""," ""No Label""",0,1,143,162.564,313.039,1.07233,0.003,357.445,112.834,352.733, , ,1398.66,1249.05,145,4265,1.11E+06
Test_set,144," ""16:38:16.720"""," ""00:00:00.373"""," ""No Label""",0,1,144,163.673,312.968,1.11103,0.002,555.514,93.7074,353.182, , ,1435.46,1265.87,156,4409,1.14E+06
Test_set,145," ""16:38:16.722"""," ""00:00:00.375"""," ""No Label""",0,1,145,164.984,312.724,1.33388,0.002,666.939,100.522,353.576, , ,1496.85,1295.83,125,4377,1.19E+06
Test_set,146," ""16:38:16.725"""," ""00:00:00.378"""," ""No Label""",0,1,146,166.103,312.464,1.1481,0.003,382.7,103.11,353.869, , ,1539.37,1308.14,151,4291,1.22E+06
Test_set,147," ""16:38:16.728"""," ""00:00:00.381"""," ""No Label""",0,1,147,167.25,312.114,1.19966,0.003,399.886,106.919,354.102, , ,1553,1307.71,165,4403,1.23E+06
Test_set,148," ""16:38:16.730"""," ""00:00:00.383"""," ""No Label""",0,1,148,168.239,311.939,1.0045,0.002,502.251,100.075,354.415, , ,1540.86,1296.25,103,4332,1.22E+06
Test_set,149," ""16:38:16.732"""," ""00:00:00.385"""," ""No Label""",0,1,149,168.883,311.94,0.643541,0.002,321.771,89.8615,354.723, , ,1476,1266.7,103,4233,1.17E+06
Test_set,150," ""16:38:16.735"""," ""00:00:00.388"""," ""No Label""",0,1,150,169.674,311.716,0.82234,0.003,274.113,105.807,354.903, , ,1426.86,1252.61,121,4199,1.13E+06
Test_set,151," ""16:38:16.738"""," ""00:00:00.391"""," ""No Label""",0,1,151,170.526,311.724,0.85242,0.003,284.14,89.4955,355.318, , ,1409.13,1271.93,138,4436,1.12E+06
Test_set,152," ""16:38:16.740"""," ""00:00:00.393"""," ""No Label""",0,1,152,171.472,311.566,0.959051,0.002,479.525,99.4745,355.635, , ,1496.44,1308.62,153,4436,1.19E+06
Test_set,153," ""16:38:16.742"""," ""00:00:00.395"""," ""No Label""",0,1,153,171.522,311.709,0.1518,0.002,75.8998,19.1471,355.784, , ,1440.5,1275.21,146,4474,1.14E+06
Test_set,154," ""16:38:16.745"""," ""00:00:00.398"""," ""No Label""",0,1,154,172.472,311.337,1.0202,0.003,340.066,111.41,355.917, , ,1545.93,1345.52,154,4541,1.22E+06
Test_set,155," ""16:38:16.747"""," ""00:00:00.400"""," ""No Label""",0,1,155,172.967,310.955,0.625567,0.002,312.783,127.624,355.824, , ,1557.31,1363.55,110,4547,1.23E+06
Test_set,156," ""16:38:16.750"""," ""00:00:00.403"""," ""No Label""",0,1,156,174.007,310.872,1.04297,0.003,347.656,94.5566,356.258, , ,1569.52,1372.64,156,4570,1.24E+06
Test_set,157," ""16:38:16.752"""," ""00:00:00.405"""," ""No Label""",0,1,157,175.223,310.863,1.2159,0.002,607.951,90.4459,356.845, , ,1622.17,1383.92,153,4422,1.28E+06
Test_set,158," ""16:38:16.755"""," ""00:00:00.408"""," ""No Label""",0,1,158,176.413,310.642,1.21075,0.003,403.584,100.493,357.24, , ,1685.41,1404.46,168,4522,1.33E+06
Test_set,159," ""16:38:16.757"""," ""00:00:00.410"""," ""No Label""",0,1,159,177.739,310.438,1.3409,0.002,670.451,98.7526,357.719, , ,1626.54,1382.36,128,4488,1.29E+06
Test_set,160," ""16:38:16.759"""," ""00:00:00.412"""," ""No Label""",0,1,160,179.249,309.893,1.60594,0.002,802.969,109.857,358, , ,1637.23,1374,150,4506,1.30E+06
Test_set,161," ""16:38:16.762"""," ""00:00:00.415"""," ""No Label""",0,1,161,180.33,309.847,1.08162,0.003,360.541,92.4402,358.502, , ,1678.32,1390.31,153,4498,1.33E+06
Test_set,162," ""16:38:16.764"""," ""00:00:00.417"""," ""No Label""",0,1,162,181.11,309.743,0.787287,0.002,393.644,97.5532,358.806, , ,1669.27,1396.78,147,4700,1.32E+06
Test_set,163," ""16:38:16.767"""," ""00:00:00.420"""," ""No Label""",0,1,163,182.05,309.681,0.941963,0.003,313.988,93.7543,359.228, , ,1649.66,1399.81,152,4751,1.31E+06
Test_set,164," ""16:38:16.769"""," ""00:00:00.422"""," ""No Label""",0,1,164,182.695,309.671,0.645175,0.002,322.588,90.8999,359.547, , ,1618.72,1417.39,158,4725,1.28E+06
Test_set,165," ""16:38:16.772"""," ""00:00:00.425"""," ""No Label""",0,1,165,183.502,309.589,0.811276,0.003,270.425,95.8489,359.886, , ,1542.86,1374.78,146,4802,1.22E+06
Test_set,166," ""16:38:16.774"""," ""00:00:00.427"""," ""No Label""",0,1,166,184.482,309.556,0.979981,0.002,489.991,91.8935,360.359, , ,1645.95,1414.23,144,4563,1.30E+06
Test_set,167," ""16:38:16.777"""," ""00:00:00.430"""," ""No Label""",0,1,167,184.684,309.592,0.205489,0.003,68.4962,79.8467,360.494, , ,1612.21,1426.75,100,4886,1.28E+06
Test_set,168," ""16:38:16.779"""," ""00:00:00.432"""," ""No Label""",0,1,168,185.606,309.63,0.922287,0.002,461.144,87.6922,360.999, , ,1607.2,1441.51,100,4949,1.27E+06
Test_set,169," ""16:38:16.781"""," ""00:00:00.434"""," ""No Label""",0,1,169,186.69,309.518,1.08979,0.002,544.897,95.8956,361.461, , ,1625.32,1430.98,118,4884,1.29E+06
Test_set,170," ""16:38:16.784"""," ""00:00:00.437"""," ""No Label""",0,1,170,187.648,309.409,0.963991,0.003,321.33,96.5003,361.864, , ,1635.94,1415.99,100,4655,1.30E+06
Test_set,171," ""16:38:16.787"""," ""00:00:00.440"""," ""No Label""",0,1,171,188.676,308.82,1.18506,0.003,395.018,119.804,361.895, , ,1670.22,1422.87,116,4771,1.32E+06
Test_set,172," ""16:38:16.789"""," ""00:00:00.442"""," ""No Label""",0,1,172,189.712,308.715,1.04116,0.002,520.579,95.7837,362.347, , ,1667.63,1406.47,100,4604,1.32E+06
Test_set,173," ""16:38:16.792"""," ""00:00:00.445"""," ""No Label""",0,1,173,190.744,308.662,1.03353,0.003,344.511,92.9299,362.843, , ,1673.04,1408.17,100,4688,1.33E+06
Test_set,174," ""16:38:16.794"""," ""00:00:00.447"""," ""No Label""",0,1,174,191.665,308.633,0.921505,0.002,460.753,91.7688,363.304, , ,1669.21,1393.41,122,4631,1.32E+06
Test_set,175," ""16:38:16.797"""," ""00:00:00.450"""," ""No Label""",0,1,175,192.709,308.579,1.04562,0.003,348.541,92.9847,363.81, , ,1660.07,1396.6,100,4623,1.31E+06
Test_set,176," ""16:38:16.800"""," ""00:00:00.453"""," ""No Label""",0,1,176,193.597,308.56,0.887942,0.003,295.981,91.2191,364.265, , ,1655.93,1391.04,129,4558,1.31E+06
Test_set,177," ""16:38:16.802"""," ""00:00:00.455"""," ""No Label""",0,1,177,194.654,308.504,1.05844,0.002,529.22,93.0445,364.78, , ,1619.96,1369.3,113,4445,1.28E+06
Test_set,178," ""16:38:16.805"""," ""00:00:00.458"""," ""No Label""",0,1,178,195.712,308.362,1.0674,0.003,355.8,97.6598,365.226, , ,1618.96,1384.04,100,4482,1.28E+06
Test_set,179," ""16:38:16.807"""," ""00:00:00.460"""," ""No Label""",0,1,179,196.659,307.978,1.02189,0.002,510.944,112.061,365.411, , ,1595.3,1387.07,114,4635,1.26E+06
Test_set,180," ""16:38:16.809"""," ""00:00:00.462"""," ""No Label""",0,1,180,197.734,307.833,1.0847,0.002,542.352,97.6767,365.868, , ,1615.01,1383.6,100,4456,1.28E+06
Test_set,181," ""16:38:16.812"""," ""00:00:00.465"""," ""No Label""",0,1,181,198.88,307.745,1.15007,0.003,383.357,94.3693,366.416, , ,1652.3,1398.53,100,4638,1.31E+06
Test_set,182," ""16:38:16.815"""," ""00:00:00.468"""," ""No Label""",0,1,182,200.156,307.392,1.32368,0.003,441.226,105.454,366.814, , ,1724.79,1420.72,100,4555,1.37E+06
Test_set,183," ""16:38:16.817"""," ""00:00:00.470"""," ""No Label""",0,1,183,201.283,306.967,1.20402,0.002,602.009,110.673,367.075, , ,1755.87,1406.95,119,4534,1.39E+06
Test_set,184," ""16:38:16.819"""," ""00:00:00.472"""," ""No Label""",0,1,184,202.013,306.936,0.730738,0.002,365.369,92.5014,367.449, , ,1735.73,1385.92,100,4588,1.37E+06
Test_set,185," ""16:38:16.822"""," ""00:00:00.475"""," ""No Label""",0,1,185,203.191,306.959,1.17812,0.003,392.705,88.8691,368.117, , ,1690.42,1353.28,100,4568,1.34E+06
Test_set,186," ""16:38:16.825"""," ""00:00:00.478"""," ""No Label""",0,1,186,204.058,307.096,0.877927,0.003,292.642,80.9906,368.711, , ,1649.51,1362.29,100,4416,1.31E+06
Test_set,187," ""16:38:16.827"""," ""00:00:00.480"""," ""No Label""",0,1,187,204.976,306.978,0.926255,0.002,463.128,97.3522,369.121, , ,1601.79,1349.83,100,4466,1.27E+06
Test_set,188," ""16:38:16.829"""," ""00:00:00.482"""," ""No Label""",0,1,188,205.958,307.004,0.982334,0.002,491.167,88.494,369.689, , ,1591.03,1369.04,100,4541,1.26E+06
Test_set,189," ""16:38:16.832"""," ""00:00:00.485"""," ""No Label""",0,1,189,206.822,307.062,0.865573,0.003,288.524,86.1024,370.22, , ,1550.76,1349.2,100,4471,1.23E+06
Test_set,190," ""16:38:16.834"""," ""00:00:00.487"""," ""No Label""",0,1,190,207.742,306.967,0.924521,0.002,462.261,95.9228,370.655, , ,1540.55,1356.61,100,4478,1.22E+06
Test_set,191," ""16:38:16.837"""," ""00:00:00.490"""," ""No Label""",0,1,191,208.809,306.991,1.06798,0.003,355.993,88.7344,371.274, , ,1561.93,1352.91,100,4469,1.24E+06
Test_set,192," ""16:38:16.839"""," ""00:00:00.492"""," ""No Label""",0,1,192,209.906,306.976,1.09728,0.002,548.642,90.7777,371.88, , ,1590.04,1364.15,100,4575,1.26E+06
Test_set,193," ""16:38:16.842"""," ""00:00:00.495"""," ""No Label""",0,1,193,211.107,306.96,1.20077,0.003,400.256,90.7398,372.546, , ,1637.74,1338.22,100,4538,1.30E+06
Test_set,194," ""16:38:16.844"""," ""00:00:00.497"""," ""No Label""",0,1,194,212.283,306.889,1.178,0.002,588.999,93.4666,373.155, , ,1682.98,1332.76,100,4411,1.33E+06
Test_set,195," ""16:38:16.846"""," ""00:00:00.499"""," ""No Label""",0,1,195,213.564,306.947,1.28192,0.002,640.96,87.394,373.933, , ,1650.61,1337.01,100,4404,1.31E+06
Test_set,196," ""16:38:16.849"""," ""00:00:00.502"""," ""No Label""",0,1,196,215.304,306.694,1.75898,0.003,586.327,98.2906,374.722, , ,1653.95,1338.29,100,4271,1.31E+06
Test_set,197," ""16:38:16.852"""," ""00:00:00.505"""," ""No Label""",0,1,197,216.277,306.729,0.973361,0.003,324.453,87.8924,375.311, , ,1648.49,1341.29,100,4413,1.31E+06
Test_set,198," ""16:38:16.854"""," ""00:00:00.507"""," ""No Label""",0,1,198,217.14,306.666,0.865405,0.002,432.702,94.1842,375.758, , ,1611.71,1337.23,100,4362,1.28E+06
Test_set,199," ""16:38:16.857"""," ""00:00:00.510"""," ""No Label""",0,1,199,218.124,306.516,0.995121,0.003,331.707,98.6586,376.205, , ,1608.23,1347.37,100,4431,1.27E+06
Test_set,200," ""16:38:16.859"""," ""00:00:00.512"""," ""No Label""",0,1,200,219.082,306.42,0.963332,0.002,481.666,95.7253,376.684, , ,1601.94,1366.02,100,4421,1.27E+06
Test_set,201," ""16:38:16.862"""," ""00:00:00.515"""," ""No Label""",0,1,201,220.117,305.828,1.1921,0.003,397.366,119.795,376.805, , ,1620.35,1407.71,100,4543,1.28E+06
Test_set,202," ""16:38:16.864"""," ""00:00:00.517"""," ""No Label""",0,1,202,221.103,305.807,0.98615,0.002,493.075,91.2076,377.365, , ,1667.41,1424.48,100,4606,1.32E+06
Test_set,203," ""16:38:16.867"""," ""00:00:00.520"""," ""No Label""",0,1,203,222.41,305.638,1.31808,0.003,439.361,97.3816,377.996, , ,1725.68,1426.06,100,4502,1.37E+06
Test_set,204," ""16:38:16.869"""," ""00:00:00.522"""," ""No Label""",0,1,204,223.604,305.466,1.20603,0.002,603.015,98.2066,378.56, , ,1682.85,1415,100,4474,1.33E+06
Test_set,205," ""16:38:16.871"""," ""00:00:00.524"""," ""No Label""",0,1,205,225.281,304.806,1.80255,0.002,901.273,111.479,379.022, , ,1762.34,1445.89,100,4769,1.40E+06
Test_set,206," ""16:38:16.874"""," ""00:00:00.527"""," ""No Label""",0,1,206,226.303,304.65,1.03369,0.003,344.563,98.6513,379.506, , ,1788.97,1431.8,100,4614,1.42E+06
Test_set,207," ""16:38:16.876"""," ""00:00:00.529"""," ""No Label""",0,1,207,227.18,304.49,0.892036,0.002,446.018,100.357,379.901, , ,1777.36,1408.36,100,4556,1.41E+06
Test_set,208," ""16:38:16.879"""," ""00:00:00.532"""," ""No Label""",0,1,208,228.181,303.922,1.15067,0.003,383.557,119.589,380.046, , ,1749.61,1409.37,100,4647,1.39E+06
Test_set,209," ""16:38:16.881"""," ""00:00:00.534"""," ""No Label""",0,1,209,228.926,303.83,0.750581,0.002,375.291,96.9851,380.421, , ,1726.73,1417.37,100,4716,1.37E+06
Test_set,210," ""16:38:16.884"""," ""00:00:00.537"""," ""No Label""",0,1,210,229.965,303.672,1.05054,0.003,350.179,98.6715,380.92, , ,1677.97,1400.09,100,4543,1.33E+06
Test_set,211," ""16:38:16.886"""," ""00:00:00.539"""," ""No Label""",0,1,211,230.679,303.598,0.718275,0.002,359.137,95.8943,381.293, , ,1622.87,1399.87,100,4573,1.29E+06
Test_set,212," ""16:38:16.889"""," ""00:00:00.542"""," ""No Label""",0,1,212,231.629,303.52,0.95313,0.003,317.71,94.7256,381.806, , ,1629.27,1414.13,100,4540,1.29E+06
Test_set,213," ""16:38:16.891"""," ""00:00:00.544"""," ""No Label""",0,1,213,232.58,303.445,0.953798,0.002,476.899,94.4814,382.325, , ,1644.53,1420.05,100,4512,1.30E+06
Test_set,214," ""16:38:16.894"""," ""00:00:00.547"""," ""No Label""",0,1,214,233.512,302.764,1.15514,0.003,385.047,126.164,382.353, , ,1626.43,1393.47,100,4570,1.29E+06
Test_set,215," ""16:38:16.896"""," ""00:00:00.549"""," ""No Label""",0,1,215,234.565,302.636,1.06073,0.002,530.364,96.8823,382.897, , ,1678.71,1393.68,100,4671,1.33E+06
Test_set,216," ""16:38:16.899"""," ""00:00:00.552"""," ""No Label""",0,1,216,235.853,302.276,1.33719,0.003,445.73,105.658,383.402, , ,1768,1382.71,100,4455,1.40E+06
Test_set,217," ""16:38:16.901"""," ""00:00:00.554"""," ""No Label""",0,1,217,237.074,301.768,1.32246,0.002,661.23,112.568,383.755, , ,1828.47,1378.69,100,4505,1.45E+06
Test_set,218," ""16:38:16.903"""," ""00:00:00.556"""," ""No Label""",0,1,218,238.065,301.627,1.00037,0.002,500.184,98.1129,384.257, , ,1881.24,1392.74,100,4623,1.49E+06
Test_set,219," ""16:38:16.906"""," ""00:00:00.559"""," ""No Label""",0,1,219,238.711,301.515,0.656016,0.003,218.672,99.7869,384.57, , ,1825.26,1355.93,100,4579,1.45E+06
Test_set,220," ""16:38:16.908"""," ""00:00:00.561"""," ""No Label""",0,1,220,239.834,301.134,1.18566,0.002,592.83,108.749,384.97, , ,1807.42,1364.4,100,4377,1.43E+06
Test_set,221," ""16:38:16.911"""," ""00:00:00.564"""," ""No Label""",0,1,221,240.78,300.602,1.08607,0.003,362.023,119.364,385.145, , ,1770.57,1373.93,100,4540,1.40E+06
Test_set,222," ""16:38:16.913"""," ""00:00:00.566"""," ""No Label""",0,1,222,241.601,300.458,0.833478,0.002,416.739,99.9392,385.546, , ,1713.28,1350.57,100,4342,1.36E+06
Test_set,223," ""16:38:16.916"""," ""00:00:00.569"""," ""No Label""",0,1,223,242.744,299.793,1.32204,0.003,440.679,120.208,385.746, , ,1732.95,1381.23,100,4499,1.37E+06
Test_set,224," ""16:38:16.918"""," ""00:00:00.571"""," ""No Label""",0,1,224,243.851,299.494,1.14695,0.002,573.474,105.098,386.212, , ,1772.58,1396.96,100,4617,1.40E+06
Test_set,225," ""16:38:16.921"""," ""00:00:00.574"""," ""No Label""",0,1,225,245.134,298.911,1.40885,0.003,469.618,114.427,386.573, , ,1864.45,1388.34,100,4542,1.48E+06
Test_set,226," ""16:38:16.923"""," ""00:00:00.576"""," ""No Label""",0,1,226,246.692,298.136,1.7402,0.002,870.101,116.453,386.965, , ,1877.08,1375.96,100,4595,1.49E+06
Test_set,227," ""16:38:16.926"""," ""00:00:00.579"""," ""No Label""",0,1,227,248.373,297.526,1.78812,0.003,596.039,109.94,387.571, , ,1940.7,1356.95,100,4520,1.54E+06
Test_set,228," ""16:38:16.928"""," ""00:00:00.581"""," ""No Label""",0,1,228,249.493,297.105,1.19693,0.002,598.467,110.63,387.966, , ,1985.08,1346.93,116,4511,1.57E+06
Test_set,229," ""16:38:16.930"""," ""00:00:00.583"""," ""No Label""",0,1,229,250.622,296.433,1.31365,0.002,656.825,120.77,388.18, , ,1856.23,1341.88,100,4546,1.47E+06
Test_set,230," ""16:38:16.933"""," ""00:00:00.586"""," ""No Label""",0,1,230,252.032,295.84,1.52999,0.003,509.997,112.794,388.64, , ,1816.08,1335.07,100,4518,1.44E+06
Test_set,231," ""16:38:16.935"""," ""00:00:00.588"""," ""No Label""",0,1,231,253.007,295.74,0.979582,0.002,489.791,95.8722,389.197, , ,1754.69,1339.86,100,4585,1.39E+06
Test_set,232," ""16:38:16.938"""," ""00:00:00.591"""," ""No Label""",0,1,232,253.564,295.464,0.621871,0.003,207.29,116.323,389.35, , ,1696.52,1317.58,100,4811,1.34E+06
Test_set,233," ""16:38:16.940"""," ""00:00:00.593"""," ""No Label""",0,1,233,254.564,294.941,1.12838,0.002,564.191,117.629,389.606, , ,1631.27,1296.03,100,4546,1.29E+06
Test_set,234," ""16:38:16.943"""," ""00:00:00.596"""," ""No Label""",0,1,234,255.482,294.839,0.923486,0.003,307.829,96.3008,390.13, , ,1749.72,1326.99,100,4692,1.39E+06
Test_set,235," ""16:38:16.945"""," ""00:00:00.598"""," ""No Label""",0,1,235,255.587,294.962,0.16141,0.002,80.7052,40.5144,390.291, , ,1770.75,1263.3,100,4616,1.40E+06
Test_set,236," ""16:38:16.948"""," ""00:00:00.601"""," ""No Label""",0,1,236,257.556,293.986,2.1982,0.003,732.733,116.342,390.85, , ,1752.94,1369.67,100,4671,1.39E+06
Test_set,237," ""16:38:16.950"""," ""00:00:00.603"""," ""No Label""",0,1,237,259.838,292.672,2.63309,0.002,1316.55,119.956,391.372, , ,1685.37,1335.88,100,4534,1.33E+06
Test_set,238," ""16:38:16.952"""," ""00:00:00.605"""," ""No Label""",0,1,238,261.722,291.836,2.06083,0.002,1030.41,113.927,392.003, , ,1567.42,1278.54,100,4219,1.24E+06
Test_set,239," ""16:38:16.955"""," ""00:00:00.608"""," ""No Label""",0,1,239,262.953,291.288,1.34774,0.003,449.248,114.009,392.419, , ,1562.89,1291.65,100,4345,1.24E+06
Test_set,240," ""16:38:16.957"""," ""00:00:00.610"""," ""No Label""",0,1,240,263.873,290.775,1.05293,0.002,526.464,119.118,392.656, , ,1518.96,1298.91,102,4245,1.20E+06
Test_set,241," ""16:38:16.960"""," ""00:00:00.613"""," ""No Label""",0,1,241,264.505,290.598,0.656511,0.003,218.837,105.611,392.951, , ,1444.31,1268.07,100,4198,1.14E+06
Test_set,242," ""16:38:16.962"""," ""00:00:00.615"""," ""No Label""",0,1,242,265.319,290.339,0.854521,0.002,427.261,107.676,393.308, , ,1530.29,1298.64,100,4221,1.21E+06
Test_set,243," ""16:38:16.965"""," ""00:00:00.618"""," ""No Label""",0,1,243,265.569,289.821,0.575707,0.003,191.902,154.212,393.094, , ,1465.49,1300.96,110,4200,1.16E+06
Test_set,244," ""16:38:16.967"""," ""00:00:00.620"""," ""No Label""",0,1,244,266.478,289.659,0.923237,0.002,461.618,100.076,393.59, , ,1557.53,1338.15,100,4389,1.23E+06
Test_set,245," ""16:38:16.969"""," ""00:00:00.622"""," ""No Label""",0,1,245,266.785,289.562,0.321564,0.002,160.782,107.668,393.726, , ,1540.43,1328.18,100,4271,1.22E+06
Test_set,246," ""16:38:16.972"""," ""00:00:00.625"""," ""No Label""",0,1,246,267.766,289.315,1.01172,0.003,337.24,104.13,394.21, , ,1574.38,1331.56,100,4358,1.25E+06
Test_set,247," ""16:38:16.975"""," ""00:00:00.628"""," ""No Label""",0,1,247,268.887,288.594,1.33234,0.003,444.113,122.724,394.445, , ,1626.57,1301.78,100,4186,1.29E+06
Test_set,248," ""16:38:16.977"""," ""00:00:00.630"""," ""No Label""",0,1,248,270.05,288.214,1.22409,0.002,612.045,108.11,394.961, , ,1693.33,1264.73,100,4105,1.34E+06
Test_set,249," ""16:38:16.979"""," ""00:00:00.632"""," ""No Label""",0,1,249,271.78,287.198,2.00581,0.002,1002.91,120.415,395.408, , ,1670.3,1281.75,100,4200,1.32E+06
Test_set,250," ""16:38:16.982"""," ""00:00:00.635"""," ""No Label""",0,1,250,273.088,286.573,1.4499,0.003,483.299,115.57,395.855, , ,1664.41,1279.52,101,4098,1.32E+06
Test_set,251," ""16:38:16.984"""," ""00:00:00.637"""," ""No Label""",0,1,251,274.025,286.223,1.00065,0.002,500.326,110.465,396.249, , ,1640.28,1271.16,100,4058,1.30E+06
Test_set,252," ""16:38:16.987"""," ""00:00:00.640"""," ""No Label""",0,1,252,274.883,285.74,0.983759,0.003,327.92,119.405,396.494, , ,1604.23,1276.76,100,4107,1.27E+06
Test_set,253," ""16:38:16.989"""," ""00:00:00.642"""," ""No Label""",0,1,253,275.597,285.571,0.734107,0.002,367.053,103.3,396.868, , ,1543.42,1277.61,100,4265,1.22E+06
Test_set,254," ""16:38:16.992"""," ""00:00:00.645"""," ""No Label""",0,1,254,276.644,285.408,1.05942,0.003,353.139,98.847,397.479, , ,1506.63,1266.07,100,4075,1.19E+06
Test_set,255," ""16:38:16.994"""," ""00:00:00.647"""," ""No Label""",0,1,255,277.59,284.572,1.26299,0.002,631.497,131.465,397.539, , ,1494.9,1297.82,100,4300,1.18E+06
Test_set,256," ""16:38:16.997"""," ""00:00:00.650"""," ""No Label""",0,1,256,278.516,284.214,0.99217,0.003,330.723,111.147,397.93, , ,1470.1,1269.58,100,4189,1.16E+06
Test_set,257," ""16:38:16.999"""," ""00:00:00.652"""," ""No Label""",0,1,257,279.584,283.72,1.17684,0.002,588.42,114.823,398.326, , ,1462.63,1223.89,100,4084,1.16E+06
Test_set,258," ""16:38:17.001"""," ""00:00:00.654"""," ""No Label""",0,1,258,280.709,283.21,1.23529,0.002,617.645,114.385,398.754, , ,1535.48,1219.42,100,4281,1.22E+06
Test_set,259," ""16:38:17.004"""," ""00:00:00.657"""," ""No Label""",0,1,259,282.128,282.58,1.55266,0.003,517.554,113.903,399.309, , ,1590.53,1182.73,106,3901,1.26E+06
Test_set,260," ""16:38:17.006"""," ""00:00:00.659"""," ""No Label""",0,1,260,283.495,282.122,1.44139,0.002,720.697,108.56,399.952, , ,1659.75,1209,100,3890,1.31E+06
Test_set,261," ""16:38:17.009"""," ""00:00:00.662"""," ""No Label""",0,1,261,285.097,281.513,1.71429,0.003,571.432,110.788,400.662, , ,1572.68,1225.52,100,3958,1.25E+06
Test_set,262," ""16:38:17.011"""," ""00:00:00.664"""," ""No Label""",0,1,262,286.272,281.456,1.17571,0.002,587.857,92.7942,401.458, , ,1529.03,1224.03,100,4011,1.21E+06
Test_set,263," ""16:38:17.014"""," ""00:00:00.667"""," ""No Label""",0,1,263,287.295,281.045,1.10321,0.003,367.736,111.875,401.902, , ,1487.51,1224.4,100,3954,1.18E+06
Test_set,264," ""16:38:17.016"""," ""00:00:00.669"""," ""No Label""",0,1,264,288.125,280.773,0.873383,0.002,436.691,108.131,402.306, , ,1444.48,1241.02,100,3938,1.14E+06
Test_set,265," ""16:38:17.018"""," ""00:00:00.671"""," ""No Label""",0,1,265,289.05,280.704,0.927013,0.002,463.507,94.246,402.92, , ,1399.5,1240.07,100,4025,1.11E+06
Test_set,266," ""16:38:17.021"""," ""00:00:00.674"""," ""No Label""",0,1,266,290.026,280.475,1.00238,0.003,334.128,103.21,403.462, , ,1384.81,1273.42,100,4118,1.10E+06
Test_set,267," ""16:38:17.024"""," ""00:00:00.677"""," ""No Label""",0,1,267,290.949,279.987,1.04447,0.003,348.156,117.868,403.787, , ,1378.99,1268.59,100,4062,1.09E+06
Test_set,268," ""16:38:17.026"""," ""00:00:00.679"""," ""No Label""",0,1,268,292.162,279.789,1.22844,0.002,614.222,99.2696,404.525, , ,1403.65,1256.52,100,4032,1.11E+06
Test_set,269," ""16:38:17.028"""," ""00:00:00.681"""," ""No Label""",0,1,269,293.244,279.39,1.15425,0.002,577.125,110.253,405.032, , ,1485.89,1243.33,100,3925,1.18E+06
Test_set,270," ""16:38:17.031"""," ""00:00:00.684"""," ""No Label""",0,1,270,295.214,278.654,2.10237,0.003,700.79,110.481,405.955, , ,1545.64,1232.81,100,3904,1.22E+06
