"fl.nm","var1.nm","var2.nm","technique","time","var1","var2","per","phs","amp","env","sig","pwr","delay","per.1","phs.1","sig.1","pwr.1","delay.1","per.2","phs.2","sig.2","pwr.2","delay.2","per.3","phs.3","sig.3","pwr.3","delay.3","per.4","phs.4","sig.4","pwr.4","delay.4","per.5","phs.5","sig.5","pwr.5","delay.5","phs.tot","amp.tot","env.tot"
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.2,0.701841930647206,0.837576360111854,0.806647694910493,-0.759749772755302,3.91402110243628,5.39858743375547,2.9552092261445,2.42333137592335,-0.0975381709976867,0.806647694910493,-0.378322548136267,2.9552092261445,2.42333137592335,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.759749772755302,3.91402110243628,5.39858743375547
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.26666666666667,1.19767629104629,0.833384346311415,0.806647694910493,-0.780629080467616,3.8987452827033,5.48755037613783,3.00390791100222,2.44682201518237,-0.100218697611826,0.806647694910493,-0.378322548136267,3.00390791100222,2.44682201518237,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.780629080467616,3.8987452827033,5.48755037613783
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.33333333333333,1.48249289797802,0.514706126503038,0.806647694910493,-0.801389200178742,3.86499549771351,5.55547333261378,3.041089220022,2.46450208233036,-0.102883922635814,0.806647694910493,-0.378322548136267,3.041089220022,2.46450208233036,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801389200178742,3.86499549771351,5.55547333261378
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.4,1.42638075941963,0.0485670638617284,0.806647694910493,-0.822341250917121,3.81257953435878,5.60255293613554,3.06686079090011,2.47663032425325,-0.105573788142796,0.806647694910493,-0.378322548136267,3.06686079090011,2.47663032425325,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.822341250917121,3.81257953435878,5.60255293613554
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.46666666666667,0.966585114710677,-0.371002962759216,0.806647694910493,-0.843772139007787,3.74172093825048,5.62961787120243,3.08167624897986,2.48355650766052,-0.108325127731407,0.806647694910493,-0.378322548136267,3.08167624897986,2.48355650766052,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.843772139007787,3.74172093825048,5.62961787120243
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.53333333333333,0.199457581944243,-0.698654254154981,0.806647694910493,-0.865927748071033,3.65313831760016,5.6381357186797,3.08633895413387,2.48572942125831,-0.111169508424713,0.806647694910493,-0.378322548136267,3.08633895413387,2.48572942125831,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.865927748071033,3.65313831760016,5.6381357186797
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.6,-0.614144543867351,-0.941080519462789,0.806647694910493,-0.888992866240994,3.54810829868696,5.63018131465416,3.08198468026997,2.48370034430664,-0.114130653687033,0.806647694910493,-0.378322548136267,3.08198468026997,2.48370034430664,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.888992866240994,3.54810829868696,5.63018131465416
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.66666666666667,-1.1785818422307,-1.01700100038043,0.806647694910493,-0.913068148895823,3.42850847480181,5.60836451118508,3.07004207126569,2.47812038025672,-0.117221485853903,0.806647694910493,-0.378322548136267,3.07004207126569,2.47812038025672,-0.0485697932604459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.913068148895823,3.42850847480181,5.60836451118508
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.73333333333333,-1.31716716705396,-0.844059794508072,0.812258373330579,-0.917188044930523,3.39163043849699,5.57783537987521,3.01460199273968,2.47027556345234,-0.118569425059331,0.812258373330579,-0.40460716725166,3.01460199273968,2.47027556345234,-0.0523055653211747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.917188044930523,3.39163043849699,5.57783537987521
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.8,-1.03189552582902,-0.506317873105584,0.812258373330579,-0.942710100118858,3.25627719776494,5.54168170273493,2.99506234344397,2.46092973217989,-0.121868787089549,0.812258373330579,-0.40460716725166,2.99506234344397,2.46092973217989,-0.0523055653211747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.942710100118858,3.25627719776494,5.54168170273493
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.86666666666667,-0.462985836581321,-0.211956982519616,0.812258373330579,-0.968836271446636,3.11610752186238,5.50297129032116,2.97414087867228,2.45085514271645,-0.125246246194536,0.812258373330579,-0.40460716725166,2.97414087867228,2.45085514271645,-0.0523055653211747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.968836271446636,3.11610752186238,5.50297129032116
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",6.93333333333333,0.18278294497213,-0.080464892192724,0.817908077105269,-0.973065505994702,3.07723493380493,5.46803285187789,2.91779135235632,2.44170119481465,-0.126667939587293,0.817908077105269,-0.430448062054178,2.91779135235632,2.44170119481465,-0.0560331948710995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.973065505994702,3.07723493380493,5.46803285187789
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7,0.696472761562834,-0.0520323477080076,0.817908077105269,-0.998824166935747,2.9468118922675,5.44404012634229,2.90498861890836,2.43538111037519,-0.130021050439367,0.817908077105269,-0.430448062054178,2.90498861890836,2.43538111037519,-0.0560331948710995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.998824166935747,2.9468118922675,5.44404012634229
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.06666666666667,0.954022571416699,-0.0297059670556067,0.82359707767737,-1.00183847617453,2.92835371729747,5.43541525472425,2.86363320878122,2.43310236693422,-0.131320532650735,0.82359707767737,-0.455834389182757,2.86363320878122,2.43310236693422,-0.0597505647982057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00183847617453,2.92835371729747,5.43541525472425
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.13333333333333,0.978325575997333,-0.0235603332909818,0.829325648377722,-1.00429980463389,2.92335044090953,5.44711002472827,2.8334473633311,2.43619132508412,-0.132558813073984,0.829325648377722,-0.480751082501079,2.8334473633311,2.43619132508412,-0.0634549489966369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00429980463389,2.92335044090953,5.44711002472827
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.2,0.844033389273152,-0.0803120192461179,0.829325648377722,-1.02512529010621,2.84970218217912,5.49084245018025,2.85619585290199,2.44768396245066,-0.135307595482546,0.829325648377722,-0.480751082501079,2.85619585290199,2.44768396245066,-0.0634549489966369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02512529010621,2.84970218217912,5.49084245018025
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.26666666666667,0.525403743070659,-0.145512246372909,0.835094064438334,-1.02451356358907,2.89267078363599,5.56802608063859,2.85968028658043,2.46774583263544,-0.136167430063248,0.835094064438334,-0.505177954638715,2.85968028658043,2.46774583263544,-0.0671428727276005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02451356358907,2.89267078363599,5.56802608063859
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.33333333333333,-0.0385915839208647,-0.0984564556567922,0.840902603005603,-1.0230027440465,2.95992402465885,5.68336402962184,2.88198605330492,2.4972125061404,-0.136912350709695,0.840902603005603,-0.529088780862768,2.88198605330492,2.4972125061404,-0.0708099652162377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0230027440465,2.95992402465885,5.68336402962184
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.4,-0.742884959952964,0.112513046587934,0.846751543153634,-1.02057627390627,3.05370143778722,5.84021517181251,2.92407475773272,2.53633954428208,-0.137537648913308,0.846751543153634,-0.552450363665367,2.92407475773272,2.53633954428208,-0.0744508040237027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02057627390627,3.05370143778722,5.84021517181251
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.46666666666667,-1.3252720242517,0.427336827563905,0.852641165897643,-1.01716186944596,3.1757030090099,6.03995875831184,2.98586347022282,2.58467221893999,-0.138030957208921,0.852641165897643,-0.575221576416823,2.98586347022282,2.58467221893999,-0.0780587507112181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01716186944596,3.1757030090099,6.03995875831184
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.53333333333333,-1.57503865022024,0.732908921303282,0.852641165897643,-1.0190403517115,3.29376471314873,6.28361084807713,3.10631327847233,2.64151038719138,-0.138285871114959,0.852641165897643,-0.575221576416823,3.10631327847233,2.64151038719138,-0.0780587507112181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0190403517115,3.29376471314873,6.28361084807713
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.6,-1.44118386047081,0.939821652956885,0.858571754207463,-1.01050126710203,3.49173527946511,6.57037572018125,3.20705002869803,2.70564759243731,-0.138080894181697,0.858571754207463,-0.597352384580463,3.20705002869803,2.70564759243731,-0.0816257773144492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01050126710203,3.49173527946511,6.57037572018125
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.66666666666667,-0.972315313723721,1.01439070976643,0.864543593021138,-1.00096687944675,3.71802352533206,6.89175738331454,3.32145489702738,2.77428163745604,-0.137729425465649,0.864543593021138,-0.618782843350556,3.32145489702738,2.77428163745604,-0.0851422831790174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00096687944675,3.71802352533206,6.89175738331454
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.73333333333333,-0.245635676780561,0.946213225423531,0.870556969258612,-0.990506573669841,3.96927117948014,7.23967771459862,3.44511590256435,2.8450649968228,-0.137238097978654,0.870556969258612,-0.639442071238322,3.44511590256435,2.8450649968228,-0.0885969017844491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.990506573669841,3.96927117948014,7.23967771459862
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.8,0.615969397497167,0.732398277574746,0.870556969258612,-0.977007836435347,4.26043600977089,7.61465179866094,3.62355329038449,2.91764054587742,-0.135367801433006,0.870556969258612,-0.639442071238322,3.62355329038449,2.91764054587742,-0.0885969017844491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.977007836435347,4.26043600977089,7.61465179866094
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.86666666666667,1.39270778267724,0.431183963524342,0.876612171835516,-0.963425149828206,4.56464961299229,7.99818371173297,3.75807690341181,2.98826530182521,-0.134414341086968,0.876612171835516,-0.659247200236663,3.75807690341181,2.98826530182521,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.963425149828206,4.56464961299229,7.99818371173297
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",7.93333333333333,1.8397118443284,0.16655883730363,0.876612171835516,-0.94513870494619,4.91399378074647,8.39094646085109,3.94262287899575,3.05716342700638,-0.131863068224641,0.876612171835516,-0.659247200236663,3.94262287899575,3.05716342700638,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94513870494619,4.91399378074647,8.39094646085109
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8,1.86905404375671,0.0171810733890445,0.876612171835516,-0.925121893197813,5.28114049197261,8.77648935114555,4.12377648630347,3.12172738582081,-0.129070379490805,0.876612171835516,-0.659247200236663,4.12377648630347,3.12172738582081,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.925121893197813,5.28114049197261,8.77648935114555
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.06666666666667,1.56302580467342,-0.0626477090648989,0.876612171835516,-0.904079072274509,5.65807252656507,9.14939371104744,4.29899167423083,3.18153127348363,-0.126134544870418,0.876612171835516,-0.659247200236663,4.29899167423083,3.18153127348363,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.904079072274509,5.65807252656507,9.14939371104744
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.13333333333333,0.980121990993321,-0.192467871793663,0.876612171835516,-0.882653217614309,6.03622332465836,9.50430740136631,4.46575365299551,3.23622783291737,-0.123145270470752,0.876612171835516,-0.659247200236663,4.46575365299551,3.23622783291737,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882653217614309,6.03622332465836,9.50430740136631
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.2,0.109679434030685,-0.461749061306046,0.876612171835516,-0.861419456599456,6.40682780869344,9.83606165667336,4.62163379396414,3.28553887754561,-0.120182796431001,0.876612171835516,-0.659247200236663,4.62163379396414,3.28553887754561,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.861419456599456,6.40682780869344,9.83606165667336
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.26666666666667,-0.943855264224619,-0.840847329709343,0.876612171835516,-0.840881591541619,6.76130237409161,10.1398328839443,4.76436565338035,3.32925319845338,-0.117317411819052,0.876612171835516,-0.659247200236663,4.76436565338035,3.32925319845338,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.840881591541619,6.76130237409161,10.1398328839443
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.33333333333333,-1.89344414061047,-1.17194400192535,0.876612171835516,-0.821470593973621,7.09163372634806,10.4113384224266,4.8919369533271,3.36722989979157,-0.114609244559345,0.876612171835516,-0.659247200236663,4.8919369533271,3.36722989979157,-0.0919762973273433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.821470593973621,7.09163372634806,10.4113384224266
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.4,-2.44008208735688,-1.28966315490595,0.870556969258612,-0.793940247912484,7.46830657951924,10.6531682734007,5.06947973075921,3.40023093422006,-0.110003156393517,0.870556969258612,-0.639442071238322,5.06947973075921,3.40023093422006,-0.0885969017844491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.793940247912484,7.46830657951924,10.6531682734007
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.46666666666667,-2.43873317036486,-1.14014547457983,0.870556969258612,-0.777122677320453,7.7468331530642,10.866127127128,5.17081959179864,3.42867762081424,-0.107673024053132,0.870556969258612,-0.639442071238322,5.17081959179864,3.42867762081424,-0.0885969017844491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.777122677320453,7.7468331530642,10.866127127128
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.53333333333333,-1.900534403062,-0.765357468107326,0.864543593021138,-0.751090513943463,8.0757821240208,11.0484113690292,5.3247376547063,3.45258746083736,-0.103347340538689,0.864543593021138,-0.618782843350556,5.3247376547063,3.45258746083736,-0.0851422831790174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.751090513943463,8.0757821240208,11.0484113690292
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.6,-0.913535838521239,-0.247863435157612,0.864543593021138,-0.737715790744414,8.29124018042264,11.2042749741924,5.39985549560576,3.47272095855766,-0.101507026958098,0.864543593021138,-0.618782843350556,5.39985549560576,3.47272095855766,-0.0851422831790174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.737715790744414,8.29124018042264,11.2042749741924
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.66666666666667,0.359371841357609,0.281499867064467,0.858571754207463,-0.713758362776906,8.56992546905549,11.3372794451926,5.53381175118848,3.48968140485812,-0.0975321814732051,0.858571754207463,-0.597352384580463,5.53381175118848,3.48968140485812,-0.0816257773144492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.713758362776906,8.56992546905549,11.3372794451926
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.73333333333333,1.60870849801272,0.648799914955952,0.852641165897643,-0.690470319081515,8.82200588159962,11.44308361506,5.65690706180626,3.50303183081152,-0.093698242069459,0.852641165897643,-0.575221576416823,5.65690706180626,3.50303183081152,-0.0780587507112181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.690470319081515,8.82200588159962,11.44308361506
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.8,2.44914722694005,0.732035282692378,0.852641165897643,-0.681991444819597,8.95218762124579,11.5315842514668,5.7006574958593,3.51410441922725,-0.0925476413975481,0.852641165897643,-0.575221576416823,5.7006574958593,3.51410441922725,-0.0780587507112181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.681991444819597,8.95218762124579,11.5315842514668
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.86666666666667,2.6578074216145,0.566328211540341,0.846751543153634,-0.660481598685111,9.15857684793484,11.5975854404395,5.80667078855473,3.52230685337335,-0.089009600317238,0.846751543153634,-0.552450363665367,5.80667078855473,3.52230685337335,-0.0744508040237027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.660481598685111,9.15857684793484,11.5975854404395
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",8.93333333333333,2.25948178881684,0.315866819327889,0.846751543153634,-0.654429947873286,9.23654568934662,11.6417989612664,5.8288075825592,3.52777551259502,-0.0881940514494233,0.846751543153634,-0.552450363665367,5.8288075825592,3.52777551259502,-0.0744508040237027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654429947873286,9.23654568934662,11.6417989612664
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",9,1.38165831030703,0.118129447518618,0.840902603005603,-0.633670106470132,9.40357064562932,11.6689901820335,5.91724668444479,3.53112842172695,-0.0848064820511813,0.840902603005603,-0.529088780862768,5.91724668444479,3.53112842172695,-0.0708099652162377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.633670106470132,9.40357064562932,11.6689901820335
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",9.06666666666667,0.205472032178054,-0.00797596155406305,0.840902603005603,-0.628606279344395,9.4436138445002,11.6753900242718,5.92049199056593,3.53191644090688,-0.0841287707943866,0.840902603005603,-0.529088780862768,5.92049199056593,3.53191644090688,-0.0708099652162377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.628606279344395,9.4436138445002,11.6753900242718
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",9.13333333333333,-0.943536923679499,-0.0873156272407611,0.835094064438334,-0.607219665201042,9.5766316507481,11.6612190205429,5.98908081025346,3.5301709693676,-0.0807051699780672,0.835094064438334,-0.505177954638715,5.98908081025346,3.5301709693676,-0.0671428727276005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.607219665201042,9.5766316507481,11.6612190205429
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",9.2,-1.68357071445611,-0.100661542650416,0.835094064438334,-0.601544550233897,9.5928423097774,11.6352680307338,5.97575265178228,3.52696902688619,-0.0799508941462446,0.835094064438334,-0.505177954638715,5.97575265178228,3.52696902688619,-0.0671428727276005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601544550233897,9.5928423097774,11.6352680307338
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",9.26666666666667,-1.83368144836488,-0.0168699119202114,0.835094064438334,-0.595264914117314,9.59804985737903,11.5918478904382,5.95345251930345,3.52159566243766,-0.0791162718024155,0.835094064438334,-0.505177954638715,5.95345251930345,3.52159566243766,-0.0671428727276005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595264914117314,9.59804985737903,11.5918478904382
"Arab_Col-0_H-VP_190815-A.csv_VS_TS_Object_1_Arab_Col-0_Track_190815-A.csv","H+_flux","growth_rate","cross.wvlt",9.33333333333333,-1.48715438224162,0.148994333458692,0.835094064438334,-0.588063491590705,9.5961216139496,11.5335710339875,5.92352213191976,3.51435201533059,-0.0781591354275561,0.835094064438334,-0.505177954638715,5.92352213191976,3.51435201533059,-0.0671428727276005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.588063491590705,9.5961216139496,11.5335710339875
