"Time","Growth rate"
0,0
0.0666666666666667,1.86042351854243
0.133333333333333,5.02691076449785
0.2,2.87680251526138
0.266666666666667,3.76258173462577
0.333333333333333,2.57412911062202
0.4,4.95040163436856
0.466666666666667,2.60774995317348
0.533333333333333,2.13727955456807
0.6,3.37916363704458
0.666666666666667,3.1899101872098
0.733333333333333,3.7089045270402
0.8,5.08217299035662
0.866666666666667,4.6573668126811
0.933333333333333,5.76912636408334
1,4.59209653779576
1.06666666666667,4.73971220559778
1.13333333333333,5.79946997723363
1.2,4.4933298890057
1.26666666666667,5.295605420906
1.33333333333333,6.31908161882503
1.4,5.60814582997775
1.46666666666667,4.62770467962778
1.53333333333333,4.83814259204837
1.6,3.88965559152728
1.66666666666667,3.55320105401756
1.73333333333333,5.11397216350104
1.8,3.74830336384138
1.86666666666667,4.46225750441192
1.93333333333333,3.5611342972764
2,4.57882473785539
2.06666666666667,4.95595290490878
2.13333333333333,5.2431652014979
2.2,5.71101570616262
2.26666666666667,7.2431705484115
2.33333333333333,6.08357404391694
2.4,4.4871688335532
2.46666666666667,5.67434360623463
2.53333333333333,3.75070696694018
2.6,4.85935126407109
2.66666666666667,5.03560174498792
2.73333333333333,6.65423745223728
2.8,7.59025935324658
2.86666666666667,8.23539266135906
2.93333333333333,6.325964343595
3,4.94419271732584
3.06666666666667,3.14931019686342
3.13333333333333,3.08811973050112
3.2,3.29022056344543
3.26666666666667,4.49376230220836
3.33333333333333,4.48649641255494
3.4,4.96369980807986
3.46666666666667,4.69446434032648
3.53333333333333,3.32720800813732
3.6,2.87308113082145
3.66666666666667,3.70970850585114
3.73333333333333,3.32788719429942
3.8,2.79164199769864
3.86666666666667,5.30254721773884
3.93333333333333,3.57103121358266
4,3.0488075189014
4.06666666666667,1.64447388975798
4.13333333333333,2.03052031829454
4.2,3.19687886325685
4.26666666666667,2.18478866937552
4.33333333333333,3.00723080478444
4.4,1.0079864869634
4.46666666666667,0.903581216666964
4.53333333333333,6.27631418403049
4.6,4.89155753937412
4.66666666666667,7.09967248073746
4.73333333333333,5.92343008323355
4.8,4.38334856848843
4.86666666666667,0.624773910394284
4.93333333333333,3.43050621509839
5,0.890826718479456
5.06666666666667,1.63001638469254
5.13333333333333,2.33717880620297
5.2,1.6060336196497
5.26666666666667,1.0025319116099
5.33333333333333,2.76247841315663
5.4,0.34526545061712
5.46666666666667,0.553483222888008
5.53333333333333,3.55636402731818
5.6,3.79395976984061
5.66666666666667,1.83569998101832
5.73333333333333,1.38643704914782
5.8,3.06668188531302
5.86666666666667,2.71211089998264
5.93333333333333,1.88873397963497
6,1.0127871483186
6.06666666666667,0.670704098168016
6.13333333333333,0.407893216215192
6.2,1.3151923180994
6.26666666666667,2.08544700757855
6.33333333333333,0.439797547481184
6.4,0.916008356092716
6.46666666666667,0.988557791757492
6.53333333333333,0.14993916462162
6.6,1.07737034435068
6.66666666666667,1.17193380461802
6.73333333333333,1.14495290558296
6.8,1.7964434977798
6.86666666666667,0.959584435328436
6.93333333333333,1.06035490750615
7,1.36145893669369
7.06666666666667,0.887763771107148
7.06666666666667,0
7.13333333333333,1.86042351854243
7.2,5.02691076449785
7.26666666666667,2.87680251526138
7.33333333333333,3.76258173462577
7.4,2.57412911062202
7.46666666666667,4.95040163436856
7.53333333333333,2.60774995317348
7.6,2.13727955456807
7.66666666666667,3.37916363704458
7.73333333333333,3.1899101872098
7.8,3.7089045270402
7.86666666666667,5.08217299035662
7.93333333333333,4.6573668126811
8,5.76912636408334
8.06666666666667,4.59209653779576
8.13333333333333,4.73971220559778
8.2,5.79946997723363
8.26666666666667,4.4933298890057
8.33333333333333,5.295605420906
8.4,6.31908161882503
8.46666666666667,5.60814582997775
8.53333333333333,4.62770467962778
8.6,4.83814259204837
8.66666666666667,3.88965559152728
8.73333333333333,3.55320105401756
8.8,5.11397216350104
8.86666666666667,3.74830336384138
8.93333333333333,4.46225750441192
9,3.5611342972764
9.06666666666667,4.57882473785539
9.13333333333333,4.95595290490878
9.2,5.2431652014979
9.26666666666667,5.71101570616262
9.33333333333333,7.2431705484115
9.4,6.08357404391694
9.46666666666667,4.4871688335532
9.53333333333333,5.67434360623463
9.6,3.75070696694018
9.66666666666667,4.85935126407109
9.73333333333333,5.03560174498792
9.8,6.65423745223728
9.86666666666667,7.59025935324658
9.93333333333333,8.23539266135906
10,6.325964343595
10.0666666666667,4.94419271732584
10.1333333333333,3.14931019686342
10.2,3.08811973050112
10.2666666666667,3.29022056344543
10.3333333333333,4.49376230220836
10.4,4.48649641255494
10.4666666666667,4.96369980807986
10.5333333333333,4.69446434032648
10.6,3.32720800813732
10.6666666666667,2.87308113082145
10.7333333333333,3.70970850585114
10.8,3.32788719429942
10.8666666666667,2.79164199769864
10.9333333333333,5.30254721773884
11,3.57103121358266
11.0666666666667,3.0488075189014
11.1333333333333,1.64447388975798
11.2,2.03052031829454
11.2666666666667,3.19687886325685
11.3333333333333,2.18478866937552
11.4,3.00723080478444
11.4666666666667,1.0079864869634
11.5333333333333,0.903581216666964
11.6,6.27631418403049
11.6666666666667,4.89155753937412
11.7333333333333,7.09967248073746
11.8,5.92343008323355
11.8666666666667,4.38334856848843
11.9333333333333,0.624773910394284
12,3.43050621509839
12.0666666666667,0.890826718479456
12.1333333333333,1.63001638469254
12.2,2.33717880620297
12.2666666666667,1.6060336196497
12.3333333333333,1.0025319116099
12.4,2.76247841315663
12.4666666666667,0.34526545061712
12.5333333333333,0.553483222888008
12.6,3.55636402731818
12.6666666666667,3.79395976984061
12.7333333333333,1.83569998101832
12.8,1.38643704914782
12.8666666666667,3.06668188531302
12.9333333333333,2.71211089998264
13,1.88873397963497
13.0666666666667,1.0127871483186
13.1333333333333,0.670704098168016
13.2,0.407893216215192
13.2666666666667,1.3151923180994
13.3333333333333,2.08544700757855
13.4,0.439797547481184
13.4666666666667,0.916008356092716
13.5333333333333,0.988557791757492
13.6,0.14993916462162
13.6666666666667,1.07737034435068
13.7333333333333,1.17193380461802
13.8,1.14495290558296
13.8666666666667,1.7964434977798
13.9333333333333,0.959584435328436
14,1.06035490750615
14.0666666666667,1.36145893669369
14.1333333333333,0.887763771107148
14.1333333333333,0
14.2,1.86042351854243
14.2666666666667,5.02691076449785
14.3333333333333,2.87680251526138
14.4,3.76258173462577
14.4666666666667,2.57412911062202
14.5333333333333,4.95040163436856
14.6,2.60774995317348
14.6666666666667,2.13727955456807
14.7333333333333,3.37916363704458
14.8,3.1899101872098
14.8666666666667,3.7089045270402
14.9333333333333,5.08217299035662
15,4.6573668126811
15.0666666666667,5.76912636408334
15.1333333333333,4.59209653779576
15.2,4.73971220559778
15.2666666666667,5.79946997723363
15.3333333333333,4.4933298890057
15.4,5.295605420906
15.4666666666667,6.31908161882503
15.5333333333333,5.60814582997775
15.6,4.62770467962778
15.6666666666667,4.83814259204837
15.7333333333333,3.88965559152728
15.8,3.55320105401756
15.8666666666667,5.11397216350104
15.9333333333333,3.74830336384138
16,4.46225750441192
16.0666666666667,3.5611342972764
16.1333333333333,4.57882473785539
16.2,4.95595290490878
16.2666666666667,5.2431652014979
16.3333333333333,5.71101570616262
16.4,7.2431705484115
16.4666666666667,6.08357404391694
16.5333333333333,4.4871688335532
16.6,5.67434360623463
16.6666666666667,3.75070696694018
16.7333333333333,4.85935126407109
16.8,5.03560174498792
16.8666666666667,6.65423745223728
16.9333333333333,7.59025935324658
17,8.23539266135906
17.0666666666667,6.325964343595
17.1333333333333,4.94419271732584
17.2,3.14931019686342
17.2666666666667,3.08811973050112
17.3333333333333,3.29022056344543
17.4,4.49376230220836
17.4666666666667,4.48649641255494
17.5333333333333,4.96369980807986
17.6,4.69446434032648
17.6666666666667,3.32720800813732
17.7333333333333,2.87308113082145
17.8,3.70970850585114
17.8666666666667,3.32788719429942
17.9333333333333,2.79164199769864
18,5.30254721773884
18.0666666666667,3.57103121358266
18.1333333333333,3.0488075189014
18.2,1.64447388975798
18.2666666666667,2.03052031829454
18.3333333333333,3.19687886325685
18.4,2.18478866937552
18.4666666666667,3.00723080478444
18.5333333333333,1.0079864869634
18.6,0.903581216666964
18.6666666666667,6.27631418403049
18.7333333333333,4.89155753937412
18.8,7.09967248073746
18.8666666666667,5.92343008323355
18.9333333333333,4.38334856848843
19,0.624773910394284
19.0666666666667,3.43050621509839
19.1333333333333,0.890826718479456
19.2,1.63001638469254
19.2666666666667,2.33717880620297
19.3333333333333,1.6060336196497
19.4,1.0025319116099
19.4666666666667,2.76247841315663
19.5333333333333,0.34526545061712
19.6,0.553483222888008
19.6666666666667,3.55636402731818
19.7333333333333,3.79395976984061
19.8,1.83569998101832
19.8666666666667,1.38643704914782
19.9333333333333,3.06668188531302
20,2.71211089998264
20.0666666666667,1.88873397963497
20.1333333333333,1.0127871483186
20.2,0.670704098168016
20.2666666666667,0.407893216215192
20.3333333333333,1.3151923180994
20.4,2.08544700757855
20.4666666666667,0.439797547481184
20.5333333333333,0.916008356092716
20.6,0.988557791757492
20.6666666666667,0.14993916462162
20.7333333333333,1.07737034435068
20.8,1.17193380461802
20.8666666666667,1.14495290558296
20.9333333333333,1.7964434977798
21,0.959584435328436
21.0666666666667,1.06035490750615
21.1333333333333,1.36145893669369
21.2,0.887763771107148
