"time","tip.loc.raw","tip.loc.smth","growth.raw","growth.smth","tip.fluo","shank.fluo"
0,71.2798437801639,71.3226107919534,NA,NA,1374.29017482165,0
0.0666666666666667,72.7527354346196,72.6509293819922,4.77219989116142,4.30378012641612,1092.72631687799,0
0.133333333333333,73.7679907407515,73.8463489846296,3.28944851222871,3.87318461635688,1001.99923484752,0
0.2,74.964880463356,74.9081289469116,3.87794783592265,3.44018937517304,781.609145811444,0
0.266666666666667,75.7625244891803,75.8351434178469,2.58438339419536,3.003546353134,788.274500467444,0
0.333333333333333,76.6554099931864,76.6357621171775,2.89296778357536,2.59402139882406,686.452403074853,0
0.4,77.2469206496576,77.3051231420782,1.91650694869029,2.16874377725973,560.652356496422,0
0.466666666666667,77.9790340952131,77.8301413370274,2.3720629379824,1.70106997701736,422.55251054538,0
0.533333333333333,78.0249355345753,78.1706236900146,0.148721627463561,1.10316997380797,184.0416423472,0
0.6,78.4830559255582,78.2839787864431,1.48431968731289,0.367272892885386,-93.1496451330217,0
0.666666666666667,78.3379166047682,78.2602818171615,-0.470254447285409,-0.0767786781085146,-115.114174646454,0
0.733333333333333,78.218676134589,78.3320942168021,-0.386341627430505,0.232673682895957,-21.3166865176052,0
0.8,78.4275126545345,78.6761159267215,0.676634710190499,1.11463756459468,153.412948111585,0
0.866666666666667,79.3361278979497,79.3571303987827,2.94393246958522,2.20650119078199,-104.17983199815,0
0.933333333333333,80.5652657204801,80.3482070519326,3.98243235689301,3.21110916881554,-45.4607862765479,0
1,81.3642627499808,81.5083361257499,2.58876715451988,3.75884256187875,96.5378932555453,0
1.06666666666667,82.6413900707285,82.6838917218951,4.13791933889613,3.80882481817788,215.112211687599,0
1.13333333333333,83.7999359061995,83.7484456784503,3.75371283638855,3.44917717487189,260.564064554098,0
1.2,84.7741433445069,84.6207406676907,3.15645255847223,2.82625408333368,368.055320075264,0
1.26666666666667,85.2584753670907,85.2245064856263,1.56924592414394,1.9562139291936,115.408902596745,0
1.33333333333333,85.4407582319908,85.5634491014955,0.590600310216495,1.09818119321096,113.610295133647,0
1.4,85.8268243442984,85.7276622619816,1.25086231126508,0.532054088451516,13.7088253099397,0
1.46666666666667,85.7985399363324,85.840712670574,-0.0916420757824471,0.366285697898003,-61.0352753704712,0
1.53333333333333,85.9645112765838,85.9581220625959,0.537750627812829,0.38040889574809,-101.770984830857,0
1.6,85.994199527613,86.0838933624971,0.0961905567877855,0.407501652877103,-11.3248653336878,0
1.66666666666667,86.5156617397599,86.2996345992581,1.68954851806223,0.699006137671536,-250.947004974846,0
1.73333333333333,86.4457500425204,86.6750938207648,-0.226515367201407,1.21649576232555,-193.72198950703,0
1.8,87.3016540862244,87.2370395078978,2.77314707558579,1.82071582717018,-112.39198829694,0
1.86666666666667,87.9558001984561,88.0252197024792,2.11944714069911,2.55372038222801,-145.485358837021,0
1.93333333333333,89.1050185314747,89.0803948585517,3.72349153256515,3.41878966435307,-54.0290330263096,0
2,90.0959976052207,90.2659026183405,3.21079300949779,3.84107003737882,140.801336770858,0
2.06666666666667,91.5822120766465,91.4294958162204,4.8153660979233,3.77006639658786,30.3966242725712,0
2.13333333333333,92.5995617262656,92.4587590222758,3.29623422910864,3.33483440214697,36.5553533240294,0
2.2,93.0644392005108,93.2128398132033,1.5062127789814,2.44323759830167,87.4645048755554,3.34452638859618
2.26666666666667,93.9427014271228,93.697644379559,2.84558805772962,1.57077697588815,144.949355430011,-42.7256122551361
2.33333333333333,93.8296028562957,94.0268590584898,-0.366441744549809,1.06666247324418,177.303560730492,28.833187211706
2.4,94.2708263569667,94.2724417122959,1.42957340786765,0.795692955567389,24.3038468392319,27.6094307978912
2.46666666666667,94.5569832595901,94.4628500753245,0.927154373794783,0.616927094788365,19.6874804773242,17.3643400589156
2.53333333333333,94.6441726711865,94.6745196330011,0.282495524549744,0.685813811932805,37.1083160974105,0
2.6,94.9171493170098,94.9357105882997,0.884450064977211,0.846264180177716,-14.5459452942591,11.2663117575727
2.66666666666667,95.2442663233013,95.2960138685856,1.05986596984151,1.16739019449522,-29.2314326975939,-149.305161970952
2.73333333333333,95.8214016276515,95.792121693009,1.8699305059362,1.60739976939601,-59.0674388731362,65.9810020609317
2.8,96.4561762574242,96.4110013308877,2.05668313073061,2.00518302319936,-27.527461821406,-19.7509719177818
2.86666666666667,97.2783472117463,97.2332723926812,2.66385115759357,2.66417550790333,-117.675790706766,60.59449956219
2.93333333333333,98.0024586566027,98.3092997031954,2.34613628767532,3.48635108263955,39.8489193142541,118.303361128129
3,99.6279246475378,99.5955581378403,5.2665439454153,4.16750433967644,107.397465102356,-22.7237333760825
3.06666666666667,101.07360977032,100.968235771506,4.68405015720327,4.44750435930677,21.1621170469731,-42.3782869033848
3.13333333333333,102.230713220424,102.188651108841,3.74903947750938,3.95417132168647,155.24337338494,-176.5617814927
3.2,103.196258698126,103.047994556614,3.12838762420724,2.78429081699766,37.9636034351277,-124.366422383089
3.26666666666667,103.651997163887,103.588597825977,1.4766021995755,1.75156594540649,35.1095919635569,-84.2840293955982
3.33333333333333,103.829116869644,103.992266653515,0.573871566164776,1.30789547826905,-35.7764703587242,47.897977868691
3.4,104.310853299185,104.389893568828,1.56083614817929,1.28831955577869,-87.4174963373505,52.5727005692534
3.46666666666667,104.896785725068,104.860373917903,1.8984333644427,1.52436621108919,-51.949266981697,120.523647343165
3.53333333333333,105.470918619193,105.371768758855,1.86020263375467,1.65693002397483,21.2069508066685,-17.7499399963678
