Time;Flux
7.6671;10.9435407685295
7.73345000000003;11.1555219006206
7.80001666666666;8.94987235771999
7.86716666666669;10.8915088232012
7.93345000000002;12.0169580876478
8.00066666666669;11.5486850032682
8.06911666666667;11.5975401159076
8.13393333333335;11.2201639607701
8.20246666666668;12.1092617175961
8.26726666666667;4.09490585559213
8.33366666666669;10.365608123677
8.40000000000001;9.28204760899683
8.46671666666668;3.63204233468984
8.53343333333336;8.10510129605928
8.60005000000001;9.8137614567938
8.66715000000002;9.49377677579906
8.73343333333335;11.0065028653695
8.80053333333336;12.5881307748793
8.86716666666669;12.9640939052358
8.93745000000001;12.3164659904499
9.0041166666667;10.6639979623765
9.06663333333336;7.89239320909075
9.1337;8.49655501486921
9.19998333333334;8.0935508679946
9.26675000000003;5.88995300182331
9.33346666666668;5.89528424207131
9.40003333333334;7.84200919878553
9.46673333333334;10.1320289343049
9.53368333333336;8.67115497438642
9.60021666666668;9.0981385006924
9.67078333333336;9.65591515066708
9.73411666666667;9.21457805029267
9.80080000000001;8.60542674513011
9.86711666666667;7.5074708362115
9.93343333333337;7.47731394244124
10.0000666666667;6.07728942261666
10.06745;4.76754601840629
10.1337166666667;6.73203294952218
10.20005;7.88611943155544
10.2672;8.92268271548954
10.3336;8.38555461446954
10.3999833333333;8.74211201792415
10.46745;8.30275850834045
10.5337;8.82455751990107
10.60005;8.72483332035458
10.66715;9.1701350865319
10.7336666666667;8.16734374689819
10.8002666666667;6.92360768093121
10.8671666666667;9.60745737980897
10.93345;4.82544418782937
11.0003166666667;6.91131236860199
11.0668666666667;8.87511895887427
11.1334333333334;10.2403221809786
11.2005333333334;9.28479377472259
11.2670833333334;10.9299739873786
11.3334333333333;10.6619987861274
11.4000166666667;9.49820031280639
11.4667333333333;9.3215620023127
11.5334666666667;11.4549177864509
11.6003;11.0443394738473
11.6708;10.3698269019845
11.73745;11.2806697477176
11.8000666666667;8.35471610665768
11.8671333333333;7.05132050836867
11.9333333333333;7.44044040313991
12.0000333333333;9.6121837413547
12.0672;10.6912285238226
12.1335666666667;10.3654671407544
12.2005666666667;8.49857379326743
12.26745;9.1193630033768
12.3337;7.28008003474037
12.40005;8.04927362155574
12.4668333333333;4.42886518107395
12.5336333333333;6.29013226674576
12.6006;11.1813665926248
12.6669833333333;10.408426354838
12.7334333333334;12.05194607621
12.8006666666667;11.6131153092658
12.8671166666667;10.4150330409791
12.9337333333334;11.1498532154389
13.0005833333333;12.5448555155991
13.0661666666667;8.43343144068097
13.1334166666667;11.3315190952908
13.2006666666667;5.71190854699098
13.2671166666667;8.80532988449146
13.3334833333333;11.8287601940599
13.4000166666667;11.0241855392938
13.4668666666667;11.9009500944565
13.5341166666667;12.7767139306383
13.60025;11.59677773098
13.6671666666667;13.5308101397281
13.7340833333333;11.7338801038082
13.79955;11.398337249757
13.8667666666667;11.9017666654288
13.9337;7.74085899223884
14;13.4060217770761
14.06725;11.8910626942785
14.1336666666667;5.87832717498809
14.2000166666667;14.2740424350962
14.2672666666667;12.5585465826375
14.3337;13.0850461716894
14.40015;13.561920837892
14.4669166666667;13.8932010195525
14.5334;13.4756318320641
14.6041333333334;11.4821198992394
14.6741166666667;7.2221124609049
14.73745;9.3740137308679
14.8007833333334;7.11989576694714
14.8671333333333;7.49154937198365
14.9336666666667;9.5366977544211
15.0006166666667;11.5142310604151
15.0707833333334;9.91621876203976
15.13745;9.24757839777057
15.20745;7.13550702223705
15.2674666666667;6.25039118219989
15.3336;5.57876333643576
15.4002333333333;6.12102658243686
15.4671666666667;4.19801462570068
15.5334333333334;5.55152200888093
15.6002833333333;7.33083433240012
15.6667666666667;8.55566062561035
15.7334333333334;9.05352063217954
15.80005;9.49244854456768
15.8667833333334;9.6369488821965
15.9333166666667;5.84522242576265
16.0002333333333;5.38815781276826
16.0667;7.11887923702673
16.13345;8.08958087907418
16.2005166666667;4.74617093528536
16.2669833333333;7.69881574992113
16.3337666666667;10.0629757613176
16.4;9.72992433474075
16.4691;11.2444882659299
16.5340666666667;10.8813000372303
16.5995666666667;10.2520237247856
16.6708;9.02150549571073
16.73745;10.1498269291027
16.8000666666667;5.32925493707168
16.86725;7.49155845115275
16.9337;9.26261275117687
17.0003;9.14574902622952
17.0670333333333;10.5389268973146
17.13375;10.9972743334688
17.2000166666667;11.4560085268988
17.2671666666667;12.156583871436
17.3337333333334;12.2643155849131
17.4002;12.6141162372987
17.4667;9.26360157626382
17.5334166666667;7.65608573407566
17.6002333333334;10.0792018072706
17.6669;10.7059004366625
17.7334166666667;9.3273059612323
17.8000333333333;10.7898929197538
17.8667666666667;12.4143295505413
17.93375;12.7740811759803
18.0006833333333;12.615558542822
18.0668666666667;12.426361418383
18.13375;11.9096176173337
18.2003;10.0509981161061
18.2669833333333;7.75505415339256
18.3337166666667;11.0623062746241
18.40005;12.2038377099507
18.4667166666667;10.1592638688482
18.53365;12.3358706801624
18.6000333333334;12.6165219342184
18.6667333333334;12.3366648090556
18.7334666666667;12.5771284891744
18.8057833333333;10.8361292784136
18.8757666666667;11.5761974197488
18.94245;10.7886036699002
19.0024833333333;10.7224637653771
19.0663833333333;10.2363046157428
19.13375;6.34319830796465
19.2000166666667;6.78980608543998
19.26745;2.98135760299254
19.3336666666667;6.01199046736563
19.4005;9.16502514226656
19.4668833333334;8.55447544452233
19.5357833333333;8.93567132485895
19.5997833333334;9.07811166407303
19.66675;8.18954561607912
19.7337333333334;6.38312431486488
19.80065;5.77700777211555
19.8671333333333;5.89403033579829
19.9334333333334;5.25567746864447
19.9999833333333;4.46263216318888
20.0667333333334;3.99234463537689
20.1341166666667;9.45096495059642
20.2008166666667;7.89833888516121
20.2707833333334;8.15216407785415
20.3374166666667;7.51976166945591
20.4007833333334;6.63861032154266
20.46745;6.20683250398631
20.5341166666667;6.46706396725609
20.6003;5.01944656787204
20.6670333333334;2.89624188850409
20.7334333333334;0.432203779484044
20.8002166666667;-0.0748698871110618
20.8669166666667;-0.190571663636441
20.9334666666667;-0.219816577000032
21.0002333333333;-1.512418369802
21.0666666666667;2.52511968347149
21.13395;0.127106587660339
21.2003166666667;0.0273577827136315
21.2671666666667;-8.57751286001324
21.3337;12.3036697762134
21.4000333333333;1.00551888585848
21.4669166666667;2.59233275551078
21.53345;6.02446097716526
21.6002666666667;-0.663162172924155
21.6671666666667;8.34992479186094
21.7337166666667;1.79631123817805
21.8002666666667;-4.1135154192988
21.8672666666667;8.75458120243943
21.9337;-0.447257827883807
22.0002333333333;8.82245672354184
22.0671666666667;9.67495202792781
22.1341166666667;8.35183833767899
22.2003166666667;9.13506597306241
22.2671666666667;1.95714286656722
22.3335666666667;0.0653227789973461
22.4005;-0.0993619492066876
22.46745;-1.77302810490971
22.5337;10.4535143419402
22.60005;1.04774801292094
22.66715;-3.11582198590702
22.7334833333333;5.90928588623968
22.8006666666667;-0.581136823474087
22.8664;7.55527814789314
22.93355;1.91445595594407
23.0002333333333;-1.49191310725551
23.0672;4.51850077400299
23.1337333333334;1.11302096690819
23.2000166666667;-4.16423918820785
23.2668666666667;1.40257055149213
23.33345;7.15700195805838
